Wavelength,Flux,BestFit,SkyFlux
3942.756,11.717,12.082,31.704
3943.665,10.837,12.156,30.773
3944.573,10.898,12.047,28.214
3945.482,3.695,11.976,29.126
3946.390,13.466,12.238,32.465
3947.298,17.305,12.050,35.795
3948.208,10.046,12.223,36.925
3949.116,9.277,12.299,36.436
3950.027,17.007,12.178,37.225
3950.936,20.140,12.062,40.073
3951.847,8.335,12.095,42.351
3952.756,13.888,12.174,41.395
3953.665,9.924,12.326,39.967
3954.577,11.647,12.314,39.580
3955.487,11.881,12.232,40.082
3956.399,11.205,12.206,39.790
3957.309,13.460,12.213,37.669
3958.221,15.237,12.169,36.243
3959.132,13.679,12.229,37.200
3960.045,13.931,12.366,38.141
3960.956,16.620,12.436,36.499
3961.867,14.185,12.411,31.634
3962.781,15.615,12.363,26.310
3963.692,15.471,12.321,23.858
3964.606,17.881,12.438,22.937
3965.518,14.647,12.369,21.914
3966.433,8.628,12.322,19.352
3967.345,13.311,12.372,15.842
3968.258,15.539,12.405,13.175
3969.173,9.211,12.527,11.809
3970.086,12.102,12.482,11.546
3971.002,13.379,12.546,12.837
3971.915,13.751,12.525,15.985
3972.831,13.321,12.459,19.925
3973.745,14.243,12.562,24.065
3974.659,13.511,12.593,27.304
3975.576,12.843,12.592,29.134
3976.490,13.214,12.598,30.503
3977.407,7.791,12.619,32.890
3978.322,12.813,12.618,35.225
3979.240,11.471,12.588,37.485
3980.155,11.405,12.638,39.433
3981.071,13.950,12.666,40.756
3981.989,14.376,12.626,41.498
3982.905,14.281,12.676,40.920
3983.823,12.216,12.742,39.705
3984.740,9.509,12.690,39.494
3985.659,11.829,12.774,40.142
3986.576,14.129,12.851,40.499
3987.493,8.847,12.852,41.001
3988.412,10.336,12.732,42.594
3989.330,12.748,12.681,43.535
3990.250,10.914,12.846,43.657
3991.168,12.180,12.859,43.616
3992.088,13.642,12.767,44.554
3993.006,11.983,12.752,45.315
3993.925,11.664,12.756,44.701
3994.846,12.612,12.803,44.018
3995.765,11.286,12.903,42.714
3996.686,14.742,12.804,41.349
3997.606,8.516,12.861,41.640
3998.528,13.784,12.979,42.153
3999.447,9.459,13.117,42.983
4000.368,9.773,13.164,45.138
4001.290,9.405,13.074,46.999
4002.211,7.956,13.086,46.931
4003.133,13.153,13.030,46.880
4004.054,12.468,13.204,47.248
4004.978,11.735,13.348,45.999
4005.899,12.953,13.435,41.228
4006.821,15.729,13.627,37.919
4007.745,12.290,13.633,40.107
4008.666,14.398,13.538,44.399
4009.591,14.016,13.697,46.439
4010.513,9.624,13.895,46.507
4011.438,9.758,13.932,46.612
4012.361,14.193,13.924,47.007
4013.284,15.443,14.110,46.935
4014.209,15.647,14.292,46.641
4015.133,13.751,14.434,46.900
4016.059,11.790,14.490,47.863
4016.983,10.552,14.568,46.701
4017.909,13.350,14.680,45.229
4018.833,15.782,14.494,45.312
4019.758,13.374,14.738,46.942
4020.685,14.629,15.018,48.451
4021.610,17.545,15.074,48.771
4022.537,12.107,15.083,47.680
4023.462,19.391,15.216,47.619
4024.390,21.718,15.195,47.696
4025.316,12.330,15.600,46.898
4026.242,18.015,15.891,46.615
4027.171,21.400,15.883,47.830
4028.097,18.162,15.865,48.818
4029.026,16.536,16.105,48.639
4029.953,17.791,16.335,47.915
4030.882,19.036,16.563,45.075
4031.809,19.185,16.563,41.809
4032.739,20.972,16.649,40.097
4033.667,20.865,16.831,38.878
4034.595,20.207,16.862,38.945
4035.525,17.535,16.936,41.000
4036.453,20.019,17.123,43.371
4037.384,22.555,17.227,46.145
4038.313,21.495,17.153,49.156
4039.244,19.572,17.113,50.210
4040.173,19.400,17.257,48.858
4041.103,20.152,17.188,47.638
4042.035,21.700,17.073,45.935
4042.965,21.554,17.101,46.363
4043.897,21.125,17.060,48.023
4044.827,22.672,16.880,44.660
4045.760,19.221,16.744,41.059
4046.691,20.628,16.733,43.258
4047.622,19.782,16.584,49.587
4048.555,14.015,16.600,54.279
4049.486,14.819,16.502,53.686
4050.420,16.414,16.243,50.842
4051.352,20.850,16.067,48.487
4052.286,22.927,15.913,47.164
4053.218,17.433,15.752,45.324
4054.151,16.891,15.509,43.878
4055.086,16.666,15.235,43.999
4056.019,13.881,15.186,43.593
4056.954,10.841,15.353,42.967
4057.887,11.825,15.041,42.711
4058.823,15.875,14.706,41.458
4059.757,15.194,14.584,41.001
4060.691,10.896,14.448,44.315
4061.627,9.858,14.272,47.233
4062.561,8.371,14.216,45.460
4063.498,16.719,14.151,39.723
4064.433,15.222,14.033,36.983
4065.370,11.232,13.827,37.905
4066.305,12.677,13.768,40.346
4067.241,15.667,13.693,41.681
4068.179,13.727,13.374,41.270
4069.115,10.406,13.302,43.477
4070.053,14.280,13.264,45.659
4070.989,15.479,13.135,45.077
4071.928,9.959,13.034,41.627
4072.865,10.127,12.984,39.790
4073.802,10.093,12.924,41.294
4074.741,13.168,12.918,43.276
4075.679,14.247,12.804,44.521
4076.618,12.435,12.764,43.507
4077.556,12.689,12.750,41.320
4078.497,14.175,12.674,39.396
4079.435,15.093,12.616,39.785
4080.373,14.391,12.759,41.993
4081.314,17.301,12.656,44.481
4082.253,11.753,12.413,46.572
4083.194,12.236,12.381,46.477
4084.134,11.509,12.527,45.588
4085.076,9.471,12.555,43.656
4086.015,11.174,12.438,42.329
4086.955,11.584,12.254,43.870
4087.898,9.786,12.330,47.135
4088.838,15.824,12.271,48.035
4089.781,11.341,12.138,47.521
4090.722,12.546,12.225,47.590
4091.665,11.306,12.071,46.637
4092.606,10.671,12.150,45.259
4093.548,11.569,12.084,44.424
4094.492,12.549,12.109,44.352
4095.434,11.879,12.186,44.203
4096.378,11.022,12.048,42.706
4097.321,11.447,11.983,41.329
4098.265,10.594,11.917,40.771
4099.208,9.988,11.924,40.304
4100.151,12.052,11.923,39.266
4101.097,10.539,11.911,36.437
4102.040,10.121,11.953,32.605
4102.986,9.909,11.962,31.150
4103.930,10.900,11.751,32.713
4104.876,11.595,11.736,36.243
4105.821,12.031,11.835,39.547
4106.768,11.179,11.850,41.680
4107.712,7.564,11.765,43.039
4108.657,10.314,11.741,42.855
4109.605,11.822,11.755,42.302
4110.550,11.117,11.663,42.484
4111.498,9.893,11.611,42.700
4112.444,12.231,11.655,42.773
4113.392,13.060,11.668,43.435
4114.338,12.149,11.588,44.724
4115.285,10.951,11.595,45.770
4116.234,10.799,11.529,46.058
4117.181,12.157,11.532,46.604
4118.130,10.752,11.624,46.464
4119.078,11.041,11.595,44.460
4120.027,11.301,11.383,42.439
4120.975,6.884,11.450,43.334
4121.923,6.545,11.570,43.891
4122.874,14.121,11.459,43.250
4123.822,13.918,11.252,43.279
4124.773,10.158,11.258,44.357
4125.722,9.674,11.356,45.288
4126.673,9.131,11.325,44.004
4127.623,12.822,11.255,42.709
4128.572,14.927,11.219,41.921
4129.524,11.700,11.238,42.291
4130.474,9.174,11.258,42.778
4131.427,10.055,11.175,41.937
4132.377,9.915,11.193,40.071
4133.330,10.397,11.135,38.496
4134.281,9.868,11.100,38.336
4135.232,9.363,11.143,39.723
4136.186,11.537,11.163,41.494
4137.137,13.254,11.112,42.588
4138.091,11.526,11.138,43.547
4139.043,8.995,11.073,45.102
4139.998,12.286,11.039,45.935
4140.950,12.204,11.042,46.382
4141.903,15.622,11.014,45.164
4142.858,11.030,11.126,41.940
4143.811,8.318,11.031,38.200
4144.766,9.352,10.916,36.452
4145.720,9.284,10.967,38.183
4146.676,10.857,11.057,41.651
4147.630,13.076,10.964,42.974
4148.584,10.774,10.852,42.278
4149.541,10.555,10.934,41.801
4150.495,9.719,10.976,41.155
4151.452,6.205,10.866,41.682
4152.407,9.980,10.701,42.359
4153.365,12.964,10.656,41.375
4154.320,11.376,10.759,39.847
4155.276,8.622,10.815,39.767
4156.234,9.754,10.793,40.709
4157.190,12.030,10.707,41.166
4158.149,6.539,10.668,41.692
4159.106,11.720,10.740,41.442
4160.065,9.163,10.727,42.704
4161.022,7.018,10.666,44.151
4161.979,8.965,10.667,44.783
4162.939,6.757,10.727,45.757
4163.896,9.705,10.740,46.012
4164.857,11.673,10.645,46.062
4165.815,9.127,10.593,45.874
4166.775,9.553,10.604,44.622
4167.734,11.489,10.507,41.675
4168.693,10.686,10.499,41.053
4169.654,13.253,10.572,43.153
4170.613,10.066,10.535,44.183
4171.575,9.314,10.480,43.165
4172.535,9.024,10.378,39.993
4173.497,11.409,10.430,37.584
4174.457,9.606,10.500,37.178
4175.417,9.324,10.497,38.197
4176.380,11.691,10.439,39.573
4177.341,9.721,10.268,39.689
4178.304,8.246,10.291,39.321
4179.265,8.019,10.439,39.154
4180.229,11.647,10.456,40.135
4181.191,9.241,10.329,41.021
4182.155,9.823,10.270,39.998
4183.117,11.369,10.329,38.961
4184.079,9.888,10.216,39.106
4185.044,8.846,10.194,39.910
4186.007,8.472,10.261,40.165
4186.972,10.308,10.281,39.196
4187.935,13.803,10.196,37.421
4188.901,11.333,10.112,36.234
4189.865,12.692,10.058,37.142
4190.829,11.874,10.089,39.339
4191.795,7.511,10.068,40.645
4192.759,8.500,10.043,40.534
4193.726,9.998,10.155,41.236
4194.691,14.160,10.210,41.870
4195.658,9.202,10.047,40.925
4196.624,4.999,10.046,39.150
4197.589,8.329,10.071,37.885
4198.557,7.078,10.045,36.500
4199.523,9.969,10.092,34.528
4200.491,7.816,10.159,35.542
4201.457,13.203,10.026,36.051
4202.426,9.310,9.994,35.531
4203.393,9.548,9.975,36.162
4204.360,8.688,9.970,37.494
4205.330,10.931,10.086,38.818
4206.297,11.903,10.121,39.937
4207.267,8.512,10.011,41.473
4208.235,6.824,10.056,42.528
4209.205,10.020,10.056,42.346
4210.174,11.672,10.068,41.420
4211.142,9.162,10.230,40.732
4212.113,8.083,10.089,40.576
4213.082,12.575,10.068,41.254
4214.054,8.479,10.043,41.482
4215.023,10.204,10.100,40.139
4215.995,8.486,10.244,38.601
4216.965,8.818,10.293,38.164
4217.935,11.397,10.147,38.742
4218.908,11.836,10.149,39.191
4219.878,12.787,10.175,40.273
4220.851,9.738,10.261,42.242
4221.822,5.614,10.337,43.273
4222.796,9.094,10.318,41.940
4223.767,15.513,10.407,39.399
4224.739,11.158,10.398,37.275
4225.713,8.672,10.408,34.278
4226.685,11.060,10.360,29.914
4227.660,11.102,10.310,26.965
4228.633,10.201,10.375,28.859
4229.608,8.736,10.407,34.902
4230.581,7.683,10.484,39.617
4231.554,12.709,10.332,41.258
4232.530,6.670,10.300,41.552
4233.504,10.602,10.427,40.089
4234.480,10.273,10.419,38.661
4235.454,11.032,10.405,37.565
4236.431,10.884,10.413,36.629
4237.405,10.684,10.419,35.743
4238.380,10.448,10.447,35.573
4239.357,8.790,10.516,36.426
4240.333,8.609,10.570,37.202
4241.310,10.133,10.510,37.928
4242.286,8.693,10.506,38.980
4243.264,10.631,10.523,38.282
4244.241,14.145,10.491,39.034
4245.217,8.979,10.509,40.288
4246.196,12.813,10.581,40.707
4247.173,9.739,10.381,40.981
4248.152,10.195,10.528,39.071
4249.129,11.538,10.614,36.986
4250.109,10.773,10.516,34.589
4251.087,11.495,10.459,34.253
4252.065,11.979,10.528,36.094
4253.045,9.159,10.330,38.472
4254.024,9.868,10.403,39.256
4255.005,9.951,10.428,37.332
4255.984,12.550,10.364,35.414
4256.965,8.220,10.369,37.295
4257.944,7.295,10.502,39.739
4258.926,8.261,10.561,39.486
4259.906,11.547,10.517,35.800
4260.886,10.068,10.452,31.779
4261.869,9.241,10.443,30.857
4262.849,11.559,10.458,33.295
4263.832,9.528,10.424,37.404
4264.813,11.014,10.385,39.895
4265.796,10.746,10.458,40.017
4266.778,9.169,10.466,40.015
4267.759,13.767,10.341,39.949
4268.743,10.495,10.273,38.671
4269.725,10.859,10.383,36.736
4270.710,10.894,10.341,34.280
4271.692,9.946,10.286,31.794
4272.677,12.058,10.291,30.130
4273.660,12.296,10.336,30.718
4274.644,9.891,10.350,32.576
4275.629,11.095,10.301,34.027
4276.613,6.486,10.278,35.221
4277.599,9.481,10.206,36.641
4278.583,11.708,10.248,38.048
4279.570,10.177,10.258,38.433
4280.554,8.734,10.196,37.512
4281.539,8.952,10.148,35.907
4282.526,10.674,10.053,35.361
4283.511,9.707,10.090,36.120
4284.499,9.298,10.181,36.949
4285.485,9.352,10.192,36.751
4286.473,7.635,10.115,34.713
4287.459,11.817,10.080,33.540
4288.446,11.617,10.193,33.734
4289.434,10.473,10.159,33.464
4290.421,7.661,10.110,30.743
4291.411,10.574,10.145,30.329
4292.398,9.220,10.212,32.327
4293.388,10.332,10.197,35.041
4294.375,10.710,10.100,35.528
4295.363,11.565,10.089,34.416
4296.354,12.078,10.126,33.911
4297.342,10.665,10.133,33.119
4298.333,11.590,10.120,30.924
4299.322,10.530,10.109,27.652
4300.313,10.328,10.019,25.105
4301.303,10.016,10.000,24.115
4302.292,8.255,10.026,24.869
4303.284,9.659,10.051,25.991
4304.274,11.228,10.025,26.133
4305.267,8.908,9.963,26.049
4306.257,9.701,9.976,26.394
4307.250,9.968,9.852,26.089
4308.241,9.897,9.815,24.744
4309.232,11.773,9.837,23.810
4310.226,8.848,9.788,23.536
4311.217,10.706,9.729,24.325
4312.212,8.028,9.930,26.198
4313.204,6.301,9.830,28.547
4314.198,8.575,9.764,30.777
4315.191,9.364,9.766,33.886
4316.183,9.594,9.707,37.639
4317.179,9.420,9.610,40.566
4318.172,10.752,9.692,41.979
4319.168,9.585,9.596,42.353
4320.161,7.222,9.520,41.413
4321.157,7.804,9.487,40.848
4322.152,8.649,9.467,39.718
4323.146,11.156,9.459,36.934
4324.143,7.233,9.417,33.682
4325.137,11.433,9.322,30.068
4326.135,6.988,9.339,27.591
4327.130,8.853,9.322,28.891
4328.128,9.968,9.304,32.495
4329.124,10.480,9.422,36.320
4330.119,8.675,9.452,38.739
4331.118,8.731,9.341,38.790
4332.114,10.218,9.262,38.240
4333.113,10.084,9.235,38.260
4334.110,11.122,9.233,38.675
4335.110,8.018,9.256,39.589
4336.107,9.413,9.285,38.712
4337.107,10.367,9.166,36.982
4338.105,8.982,9.104,35.086
4339.103,7.558,9.147,31.809
4340.103,7.699,9.183,28.703
4341.102,9.385,9.090,26.881
4342.103,9.452,8.944,27.145
4343.101,8.376,9.037,29.865
4344.103,7.230,8.991,32.841
4345.102,6.439,8.879,35.013
4346.102,8.390,8.836,36.594
4347.104,10.685,8.839,37.739
4348.104,8.208,8.844,38.684
4349.107,8.745,8.827,39.056
4350.107,6.078,8.865,39.309
4351.110,7.641,8.860,37.398
4352.111,12.767,8.761,34.233
4353.113,10.273,8.666,32.295
4354.116,7.961,8.716,33.248
4355.118,8.660,8.751,35.336
4356.122,6.806,8.691,36.944
4357.125,6.499,8.629,41.754
4358.129,10.538,8.625,52.735
4359.132,7.574,8.640,63.399
4360.135,6.602,8.602,62.953
4361.140,7.253,8.550,53.250
4362.143,7.886,8.513,46.240
4363.149,8.264,8.492,43.203
4364.153,10.259,8.511,41.407
4365.159,11.054,8.543,40.178
4366.164,11.246,8.460,41.478
4367.168,8.099,8.448,40.418
4368.175,6.866,8.467,39.134
4369.180,9.268,8.435,37.542
4370.187,8.810,8.399,37.132
4371.193,9.563,8.454,37.249
4372.201,10.281,8.543,37.311
4373.207,9.938,8.635,37.545
4374.213,8.650,8.491,36.462
4375.221,10.116,8.420,34.903
4376.228,8.042,8.520,34.022
4377.237,9.852,8.539,34.454
4378.244,7.277,8.417,36.265
4379.254,8.294,8.470,37.107
4380.261,7.614,8.532,37.876
4381.269,7.158,8.480,37.388
4382.279,10.173,8.391,35.945
4383.287,6.570,8.411,32.997
4384.298,7.345,8.486,27.615
4385.307,7.954,8.461,25.330
4386.318,7.326,8.413,29.085
4387.327,12.150,8.446,33.327
4388.336,10.772,8.473,34.272
4389.348,8.523,8.403,34.357
4390.358,6.458,8.474,34.401
4391.370,7.980,8.605,34.674
4392.381,9.330,8.545,35.428
4393.393,9.132,8.509,35.908
4394.404,10.383,8.545,36.200
4395.415,10.765,8.481,35.012
4396.429,8.354,8.424,34.192
4397.440,9.177,8.599,36.042
4398.454,7.220,8.582,37.963
4399.466,9.554,8.528,37.359
4400.480,10.559,8.552,35.549
4401.493,9.243,8.521,34.546
4402.505,9.068,8.422,35.192
4403.520,8.711,8.518,36.242
4404.534,9.135,8.419,35.676
4405.549,7.367,8.385,33.287
4406.563,8.935,8.519,32.289
4407.579,10.415,8.551,34.006
4408.593,6.782,8.413,35.662
4409.607,9.979,8.490,35.998
4410.624,8.353,8.464,36.527
4411.638,9.556,8.443,38.786
4412.656,4.945,8.495,40.687
4413.671,8.951,8.511,41.213
4414.689,6.348,8.498,39.054
4415.704,8.720,8.518,35.665
4416.723,11.092,8.550,34.577
4417.739,8.239,8.563,35.398
4418.755,6.678,8.575,37.397
4419.774,7.084,8.568,39.333
4420.791,6.101,8.441,40.633
4421.810,7.072,8.593,40.523
4422.827,8.634,8.547,37.923
4423.847,6.306,8.520,37.087
4424.865,6.208,8.577,36.864
4425.883,8.203,8.529,36.740
4426.903,7.538,8.556,37.176
4427.922,6.972,8.565,37.498
4428.943,7.721,8.555,38.139
4429.962,8.504,8.559,38.108
4430.983,9.363,8.567,37.658
4432.003,8.442,8.560,36.926
4433.022,8.661,8.566,36.754
4434.044,9.306,8.502,36.758
4435.064,9.061,8.565,35.325
4436.087,11.128,8.539,33.772
4437.108,8.057,8.468,33.607
4438.131,10.359,8.545,37.135
4439.152,8.082,8.503,39.673
4440.173,10.147,8.625,39.596
4441.197,6.675,8.532,39.088
4442.219,9.062,8.439,37.549
4443.243,7.986,8.483,35.317
4444.265,10.327,8.511,34.690
4445.290,11.915,8.474,36.133
4446.313,9.905,8.427,38.067
4447.336,8.681,8.503,38.540
4448.361,8.880,8.574,37.947
4449.384,9.122,8.544,37.809
4450.410,8.763,8.463,38.070
4451.434,8.407,8.436,38.213
4452.461,8.071,8.504,37.787
4453.485,10.895,8.454,37.038
4454.510,8.806,8.399,35.972
4455.537,10.396,8.436,32.862
4456.562,8.237,8.480,32.033
4457.589,8.075,8.425,32.566
4458.615,8.759,8.473,33.176
4459.643,7.474,8.444,33.576
4460.669,7.800,8.413,33.385
4461.695,9.839,8.415,33.132
4462.724,9.460,8.390,32.679
4463.751,8.221,8.391,33.817
4464.780,7.235,8.400,35.854
4465.807,9.138,8.480,35.937
4466.837,6.876,8.400,36.186
4467.864,8.029,8.321,36.509
4468.892,8.412,8.483,35.794
4469.923,7.953,8.389,34.673
4470.951,6.788,8.349,34.635
4471.982,8.795,8.471,35.990
4473.011,9.021,8.486,36.972
4474.042,10.399,8.395,37.991
4475.072,10.642,8.385,38.464
4476.101,7.354,8.330,37.913
4477.133,8.882,8.478,37.855
4478.163,7.826,8.440,38.519
4479.196,5.346,8.416,39.016
4480.226,8.431,8.457,37.595
4481.259,9.728,8.411,34.753
4482.290,7.247,8.489,33.156
4483.322,8.998,8.610,33.188
4484.355,9.844,8.471,34.866
4485.387,9.834,8.425,37.077
4486.421,10.029,8.533,38.425
4487.453,8.818,8.521,38.598
4488.488,9.042,8.497,38.310
4489.521,9.956,8.506,36.738
4490.554,9.595,8.476,34.484
4491.589,10.148,8.556,34.975
4492.622,7.525,8.641,36.436
4493.658,6.329,8.551,38.020
4494.692,10.690,8.580,37.387
4495.729,9.864,8.573,35.883
4496.763,10.544,8.615,36.075
4497.800,8.713,8.669,36.455
4498.834,8.606,8.692,37.295
4499.869,9.280,8.695,37.583
4500.907,10.145,8.703,37.588
4501.943,7.727,8.772,37.302
4502.981,8.114,8.805,37.332
4504.017,10.813,8.731,38.156
4505.055,9.325,8.623,38.874
4506.092,8.474,8.608,39.717
4507.128,9.358,8.669,39.072
4508.168,8.878,8.793,38.392
4509.205,7.851,8.737,39.021
4510.244,9.352,8.695,40.283
4511.282,11.506,8.779,39.373
4512.322,7.185,8.809,39.302
4513.360,9.777,8.651,38.783
4514.399,11.070,8.821,38.066
4515.440,11.611,8.867,37.637
4516.478,12.971,8.746,37.666
4517.520,11.739,8.705,37.724
4518.559,10.037,8.830,37.600
4519.601,10.040,8.772,37.295
4520.641,9.186,8.669,38.027
4521.681,7.901,8.704,38.432
4522.724,6.029,8.754,38.210
4523.764,9.715,8.708,37.790
4524.807,10.585,8.642,35.841
4525.848,12.321,8.713,35.857
4526.892,10.168,8.701,35.216
4527.933,9.684,8.635,33.621
4528.975,9.731,8.641,33.038
4530.019,9.242,8.713,33.204
4531.061,10.494,8.717,33.950
4532.106,8.245,8.604,34.558
4533.149,7.128,8.578,34.966
4534.194,10.039,8.646,34.875
4535.237,11.448,8.626,34.337
4536.280,10.753,8.579,34.050
4537.327,8.274,8.663,35.410
4538.370,6.733,8.677,37.970
4539.417,5.972,8.706,39.656
4540.461,6.034,8.638,38.232
4541.508,8.803,8.637,36.315
4542.553,8.488,8.702,36.671
4543.598,7.581,8.665,37.573
4544.646,10.975,8.597,37.165
4545.691,8.259,8.663,36.837
4546.739,6.640,8.646,36.315
4547.785,9.059,8.635,35.345
4548.834,8.922,8.664,34.646
4549.881,8.032,8.643,34.140
4550.927,9.852,8.630,33.577
4551.977,9.272,8.665,34.425
4553.024,7.221,8.735,36.172
4554.074,10.655,8.668,36.157
4555.121,10.995,8.567,35.625
4556.172,7.216,8.672,35.405
4557.220,7.739,8.807,34.842
4558.268,6.562,8.702,36.165
4559.319,7.840,8.649,36.972
4560.368,9.503,8.691,36.719
4561.420,9.820,8.714,37.389
4562.469,8.407,8.684,37.579
4563.521,6.617,8.733,37.017
4564.571,7.335,8.661,36.211
4565.621,10.488,8.677,34.599
4566.674,11.133,8.722,33.880
4567.725,8.743,8.723,34.881
4568.778,8.471,8.716,36.470
4569.829,7.762,8.739,36.971
4570.883,9.153,8.832,36.287
4571.934,6.709,8.837,35.810
4572.989,9.415,8.810,35.527
4574.041,7.339,8.807,35.935
4575.093,8.185,8.825,36.641
4576.148,10.355,8.886,37.208
4577.201,7.616,8.873,37.717
4578.256,7.068,8.795,36.950
4579.309,8.955,8.764,36.033
