Wavelength,Flux,BestFit,SkyFlux
4342.103,11.187,11.440,4.094
4343.101,11.556,11.367,4.268
4344.103,10.883,11.356,4.268
4345.102,10.280,11.306,4.369
4346.102,11.937,11.267,4.486
4347.104,11.505,11.484,4.656
4348.104,11.023,11.733,4.888
4349.107,12.479,11.566,5.043
4350.107,12.686,11.413,5.133
4351.110,11.600,11.339,4.806
4352.111,11.157,11.241,4.545
4353.113,12.222,11.231,4.272
4354.116,11.928,11.617,4.300
4355.118,10.443,11.749,4.420
4356.122,11.545,11.584,4.643
4357.125,10.347,11.538,5.717
4358.129,12.913,11.674,8.820
4359.132,12.335,11.670,13.272
4360.135,11.547,11.635,15.177
4361.140,13.021,11.516,12.081
4362.143,11.692,11.603,7.621
4363.149,11.905,11.664,5.727
4364.153,12.581,11.567,5.212
4365.159,12.469,11.543,4.951
4366.164,12.341,11.631,4.740
4367.168,12.462,11.474,4.840
4368.175,11.945,11.524,4.933
4369.180,12.494,11.606,4.960
4370.187,11.094,11.635,4.970
4371.193,10.855,11.811,4.769
4372.201,11.659,11.800,4.586
4373.207,11.740,11.621,4.646
4374.213,11.387,11.650,4.675
4375.221,12.320,11.802,4.829
4376.228,11.892,11.881,5.069
4377.237,12.341,11.912,5.127
4378.244,12.982,12.030,5.178
4379.254,12.460,11.860,5.081
4380.261,11.890,11.565,5.027
4381.269,12.378,11.502,4.877
4382.279,12.175,11.739,4.828
4383.287,12.229,11.947,4.543
4384.298,11.699,11.827,4.156
4385.307,10.921,11.695,3.893
4386.318,12.252,11.684,4.017
4387.327,12.853,11.781,4.398
4388.336,11.864,11.928,4.586
4389.348,11.838,12.059,4.543
4390.358,11.998,12.071,4.450
4391.370,11.170,11.857,4.376
4392.381,10.806,11.982,4.478
4393.393,11.765,12.135,4.636
4394.404,12.229,12.061,4.752
4395.415,11.205,12.032,4.611
4396.429,11.876,12.126,4.498
4397.440,13.782,12.044,4.690
4398.454,11.663,12.163,4.806
4399.466,11.148,12.180,4.772
4400.480,12.142,11.944,4.768
4401.493,12.663,11.863,4.838
4402.505,12.652,12.146,5.108
4403.520,12.942,12.252,5.282
4404.534,13.303,12.115,5.288
4405.549,12.278,11.989,5.281
4406.563,12.786,12.099,5.437
4407.579,12.449,12.307,5.624
4408.593,11.605,12.077,5.810
4409.607,11.632,12.027,5.868
4410.624,12.011,12.246,5.727
4411.638,12.257,12.392,5.808
4412.656,12.436,12.374,5.830
4413.671,11.866,12.387,6.159
4414.689,12.352,12.255,5.984
4415.704,13.386,12.065,5.512
4416.723,11.757,12.151,5.768
4417.739,12.615,12.417,5.956
4418.755,13.370,12.578,5.848
4419.774,12.278,12.483,5.671
4420.791,11.534,12.332,5.803
4421.810,12.132,12.475,6.090
4422.827,11.641,12.484,5.970
4423.847,11.409,12.449,5.516
4424.865,11.375,12.446,5.452
4425.883,12.103,12.316,5.549
4426.903,12.281,12.261,5.703
4427.922,11.289,12.504,5.719
4428.943,11.128,12.641,5.592
4429.962,12.735,12.651,5.578
4430.983,12.125,12.644,5.171
4432.003,12.271,12.669,5.172
4433.022,12.405,12.824,5.460
4434.044,11.621,12.699,5.572
4435.064,12.290,12.584,5.216
4436.087,12.693,12.629,4.794
4437.108,11.801,12.748,4.751
4438.131,11.825,12.808,5.086
4439.152,12.641,12.842,5.416
4440.173,12.998,12.800,5.561
4441.197,12.668,13.049,5.541
4442.219,11.881,13.151,5.374
4443.243,13.035,12.994,5.007
4444.265,13.221,13.079,5.017
4445.290,12.530,13.300,5.052
4446.313,12.446,13.432,5.234
4447.336,12.768,13.684,5.673
4448.361,13.349,13.669,5.451
4449.384,13.912,13.518,4.890
4450.410,14.020,13.796,5.020
4451.434,13.747,13.830,5.124
4452.461,13.451,13.998,5.241
4453.485,13.495,14.075,5.086
4454.510,14.188,14.392,4.805
4455.537,14.448,14.684,4.646
4456.562,13.646,14.383,4.555
4457.589,14.005,14.649,4.536
4458.615,15.391,14.785,4.637
4459.643,14.375,14.708,4.705
4460.669,15.343,14.784,4.632
4461.695,16.056,15.158,4.579
4462.724,16.102,15.554,4.674
4463.751,15.891,15.677,4.536
4464.780,15.932,15.652,4.700
4465.807,16.500,15.972,4.935
4466.837,17.009,16.204,4.902
4467.864,17.312,16.198,4.843
4468.892,17.400,16.382,4.954
4469.923,17.520,16.537,4.722
4470.951,18.453,16.775,4.637
4471.982,20.177,17.077,4.538
4473.011,18.877,17.232,4.695
4474.042,18.147,17.266,4.932
4475.072,20.269,17.453,5.137
4476.101,20.436,17.733,5.134
4477.133,17.878,17.799,5.153
4478.163,19.220,17.585,5.026
4479.196,17.760,17.493,4.929
4480.226,19.804,17.672,4.873
4481.259,20.368,17.705,4.633
4482.290,19.238,17.230,4.574
4483.322,18.969,17.271,4.637
4484.355,18.976,17.647,4.968
4485.387,18.456,17.609,5.062
4486.421,18.027,17.174,5.362
4487.453,16.982,17.144,5.272
4488.488,16.453,17.470,5.072
4489.521,17.031,17.238,4.870
4490.554,17.148,16.838,4.857
4491.589,17.420,16.737,4.731
4492.622,17.768,16.815,4.911
4493.658,17.671,16.653,5.119
4494.692,17.235,16.507,5.106
4495.729,16.561,16.213,5.137
4496.763,15.588,15.968,5.118
4497.800,15.619,15.934,5.140
4498.834,15.244,15.851,5.159
4499.869,15.855,15.406,5.242
4500.907,16.049,15.189,5.132
4501.943,15.172,15.158,4.934
4502.981,15.496,15.104,4.825
4504.017,14.581,15.108,4.942
4505.055,14.558,14.984,5.221
4506.092,14.621,14.566,5.260
4507.128,14.706,14.749,5.323
4508.168,14.916,14.728,5.338
4509.205,14.454,14.388,5.256
4510.244,13.816,14.218,5.340
4511.282,13.133,14.210,5.012
4512.322,12.962,13.956,5.121
4513.360,13.563,13.960,5.077
4514.399,14.177,13.703,5.033
4515.440,13.455,13.531,4.933
4516.478,12.237,13.605,4.945
4517.520,11.961,13.724,4.985
4518.559,13.499,13.612,4.864
4519.601,13.808,13.395,4.864
4520.641,11.988,13.307,4.959
4521.681,12.028,13.188,5.234
4522.724,11.645,13.008,5.283
4523.764,12.067,12.965,5.215
4524.807,12.247,13.154,5.256
4525.848,12.178,13.087,5.062
4526.892,12.278,12.867,4.877
4527.933,12.229,12.854,5.029
4528.975,12.445,12.805,4.981
4530.019,11.786,12.647,5.070
4531.061,12.288,12.673,5.072
4532.106,12.551,12.691,5.288
4533.149,11.768,12.518,5.397
4534.194,12.459,12.559,5.627
4535.237,11.653,12.593,5.358
4536.280,11.238,12.474,5.235
4537.327,11.897,12.483,5.356
4538.370,12.378,12.627,5.512
4539.417,12.115,12.343,5.496
4540.461,12.268,12.281,5.459
4541.508,11.667,12.373,5.308
4542.553,11.069,12.301,5.186
4543.598,11.970,12.138,5.354
4544.646,12.179,12.223,5.529
4545.691,10.676,12.089,5.556
4546.739,10.923,12.132,5.494
4547.785,12.242,12.154,5.417
4548.834,11.027,11.962,5.316
4549.881,10.647,11.780,5.082
4550.927,10.967,11.797,4.864
4551.977,10.820,12.099,4.864
4553.024,11.704,12.154,5.136
4554.074,11.776,11.973,5.226
4555.121,12.019,11.857,5.062
4556.172,11.158,11.913,4.971
4557.220,10.356,11.833,4.845
4558.268,11.190,11.751,4.747
4559.319,12.319,11.769,5.117
4560.368,11.423,11.853,5.169
4561.420,11.789,11.858,5.061
4562.469,11.530,11.716,5.092
4563.521,10.754,11.715,4.872
4564.571,10.490,11.932,4.885
4565.621,10.290,11.567,4.634
4566.674,11.420,11.318,4.366
4567.725,11.320,11.521,4.635
4568.778,10.371,11.578,4.804
4569.829,10.272,11.750,4.847
4570.883,11.046,11.532,5.088
4571.934,10.827,11.268,4.818
4572.989,11.565,11.394,4.665
4574.041,11.672,11.659,4.678
4575.093,11.403,11.476,4.722
4576.148,11.343,11.302,4.740
4577.201,11.336,11.194,4.786
4578.256,10.861,11.427,4.783
4579.309,11.068,11.471,4.833
4580.365,10.953,11.223,5.014
4581.419,10.974,11.314,5.012
4582.473,11.294,11.611,4.906
4583.530,11.495,11.244,4.859
4584.584,11.278,11.165,4.691
4585.641,11.237,11.200,4.535
4586.696,11.248,11.048,4.782
4587.754,11.100,11.021,4.665
4588.809,10.842,11.185,4.634
4589.865,10.780,11.176,4.599
4590.923,10.814,11.239,4.706
4591.980,9.460,11.236,4.519
4593.038,10.511,11.060,4.415
4594.095,11.863,10.906,4.450
4595.154,11.173,10.925,4.439
4596.212,9.651,11.136,4.493
4597.269,10.589,10.955,4.340
4598.329,10.303,10.764,4.310
4599.387,10.069,10.819,4.522
4600.447,11.045,10.832,4.298
4601.506,11.094,10.957,4.336
4602.567,9.731,10.815,4.236
4603.626,10.281,10.823,4.236
4604.685,9.324,10.792,4.343
4605.747,10.539,10.660,4.309
4606.806,10.724,10.798,4.430
4607.868,10.144,11.135,4.350
4608.928,10.667,11.163,4.396
4609.991,10.925,11.011,4.598
4611.052,10.109,10.947,4.691
4612.113,10.335,10.909,4.516
4613.176,10.395,10.739,4.410
4614.237,10.173,10.857,4.262
4615.301,10.172,10.653,4.385
4616.363,9.896,10.440,4.356
4617.428,9.709,10.346,4.325
4618.490,9.827,10.529,4.471
4619.552,10.085,10.925,4.302
4620.618,10.285,10.526,4.265
4621.681,10.173,10.615,4.273
4622.746,9.629,10.771,4.318
4623.810,9.606,10.665,4.459
4624.876,10.945,10.487,4.439
4625.940,10.364,10.553,4.475
4627.004,9.753,10.603,4.363
4628.071,10.776,10.635,4.256
4629.136,9.949,10.596,4.297
4630.203,10.583,10.462,4.390
4631.268,9.292,10.373,4.153
4632.336,9.789,10.475,4.214
4633.402,10.246,10.508,4.205
4634.468,8.880,10.509,4.408
4635.537,10.010,10.480,4.048
4636.603,9.670,10.430,4.336
4637.672,9.540,10.405,4.038
4638.739,10.167,10.422,4.185
4639.809,9.788,10.364,4.066
4640.876,8.614,10.453,4.126
4641.944,9.993,10.521,4.248
4643.014,10.023,10.427,4.188
4644.082,9.502,10.269,4.268
4645.153,9.978,10.283,4.135
4646.222,10.248,10.401,4.087
4647.293,9.365,10.261,3.808
4648.362,9.291,10.404,3.813
4649.432,9.729,10.478,3.857
4650.504,9.913,10.350,4.003
4651.574,9.129,10.428,3.945
4652.646,8.346,10.341,4.140
4653.717,8.757,10.156,4.219
4654.790,9.823,10.171,4.253
4655.861,10.176,10.277,4.155
4656.934,9.988,10.187,4.071
4658.006,9.423,9.971,4.170
4659.077,9.449,10.302,4.577
4660.152,10.175,10.133,4.914
4661.224,9.892,10.061,4.921
4662.299,9.260,10.126,4.862
4663.371,9.559,10.116,4.780
4664.446,9.962,10.053,4.738
4665.520,10.516,10.053,4.633
4666.593,10.955,10.334,4.490
4667.669,9.940,10.444,4.454
4668.743,10.014,10.416,4.240
4669.819,9.797,10.374,4.318
4670.894,9.484,10.280,4.679
4671.971,9.563,10.236,4.583
4673.046,9.830,10.092,4.716
4674.121,9.766,10.303,4.690
4675.198,10.490,10.400,4.847
4676.274,10.323,10.224,4.647
4677.352,10.382,10.234,4.855
4678.428,10.869,10.115,4.665
4679.507,10.858,10.209,4.377
4680.584,10.016,10.573,4.365
4681.660,9.571,10.441,4.233
4682.740,10.138,10.069,4.401
4683.817,9.589,10.461,4.520
4684.897,9.245,10.441,4.505
4685.975,10.239,10.475,4.444
4687.056,9.690,10.341,4.336
4688.134,9.211,10.305,4.404
4689.212,9.678,10.410,4.212
4690.294,9.399,10.331,4.281
4691.373,9.051,10.402,4.393
4692.454,9.785,10.513,4.312
4693.534,10.070,10.646,4.232
4694.616,9.199,10.697,4.307
4695.696,10.054,10.658,4.197
4696.777,9.873,10.600,4.313
4697.860,9.609,10.432,4.276
4698.940,10.473,10.633,4.175
4700.024,9.470,10.506,3.975
4701.105,10.003,10.300,3.886
4702.189,9.500,10.399,3.910
4703.271,9.576,10.542,3.961
4704.353,9.709,10.273,3.920
4705.438,9.282,10.388,4.101
4706.520,10.532,10.459,4.244
4707.606,11.094,10.520,4.162
4708.689,11.116,10.563,4.226
4709.774,10.669,10.382,4.204
4710.858,9.839,10.418,4.223
4711.942,9.279,10.399,4.283
4713.028,9.848,10.378,4.355
4714.112,10.118,10.610,4.339
4715.199,9.881,10.764,4.289
4716.284,10.266,10.377,4.200
4717.372,10.453,10.475,4.306
4718.457,10.014,10.304,4.315
4719.542,10.691,10.316,4.352
4720.631,9.903,10.360,4.480
4721.717,10.319,10.303,4.343
4722.805,10.648,10.389,4.168
4723.892,10.776,10.476,4.143
4724.981,11.083,10.438,4.209
4726.068,10.407,10.598,4.436
4727.155,10.169,10.520,4.280
4728.246,10.113,10.132,4.071
4729.333,10.051,10.060,3.996
4730.424,9.943,10.276,4.103
4731.512,9.948,10.326,4.183
4732.603,10.216,10.257,4.148
4733.692,9.902,10.266,4.149
4734.781,9.790,10.300,4.230
4735.873,9.733,10.264,4.256
4736.962,10.011,10.621,4.080
4738.054,10.465,10.490,4.269
4739.144,9.978,10.307,4.612
4740.237,10.081,10.353,4.567
4741.328,8.935,10.405,4.387
4742.421,8.913,10.224,4.420
4743.512,10.081,10.356,4.530
4744.603,10.431,10.360,4.529
4745.697,9.732,10.387,4.478
4746.789,10.589,10.495,4.369
4747.884,10.002,10.568,4.181
4748.976,10.116,10.478,4.149
4750.071,9.898,10.294,4.118
4751.164,8.683,10.161,4.172
4752.257,10.326,10.363,4.004
4753.353,9.958,10.645,4.043
4754.446,9.589,10.573,4.178
4755.543,9.910,10.137,4.033
4756.637,10.033,10.119,3.952
4757.734,9.663,10.352,3.819
4758.828,10.032,10.198,3.807
4759.923,10.015,10.174,3.881
4761.020,10.087,10.430,3.983
4762.116,10.124,10.326,3.830
4763.214,9.518,10.158,3.820
4764.310,9.044,10.120,3.740
4765.408,10.627,9.987,3.695
4766.504,10.318,9.939,3.769
4767.601,9.257,10.078,3.806
4768.700,9.586,10.164,3.733
4769.797,10.139,10.110,3.743
4770.897,9.627,10.247,3.900
4771.995,10.083,10.022,3.895
4773.095,10.444,9.823,3.766
4774.193,10.806,9.985,3.812
4775.292,10.626,10.157,3.888
4776.393,10.039,10.123,4.074
4777.492,9.726,10.239,3.920
4778.593,9.670,10.099,4.013
4779.693,8.525,9.960,4.174
4780.795,10.127,9.977,4.213
4781.895,10.247,9.926,4.061
4782.995,9.518,10.077,3.899
4784.098,10.108,9.999,3.861
4785.198,8.955,9.955,3.864
4786.302,9.552,10.029,3.946
4787.403,9.639,9.967,3.830
4788.507,9.214,9.705,3.840
4789.608,9.044,9.996,3.926
4790.710,9.172,9.757,3.761
4791.815,8.946,9.642,3.951
4792.917,9.177,9.664,4.036
4794.022,10.106,9.663,4.084
4795.125,10.394,9.705,4.144
4796.231,9.717,9.509,4.137
4797.334,9.083,9.436,4.110
4798.438,9.513,9.674,4.008
4799.545,9.943,9.660,3.939
4800.649,8.499,9.399,3.911
4801.756,8.767,9.530,4.070
4802.860,10.056,9.580,3.963
4803.968,9.923,9.690,4.011
4805.073,10.069,9.486,4.098
4806.178,9.839,9.253,4.096
4807.287,10.066,9.368,4.080
4808.393,9.545,9.645,4.033
4809.501,8.919,9.452,3.920
4810.608,9.274,9.342,3.904
4811.717,9.485,9.493,3.961
4812.824,9.951,9.499,4.057
4813.931,9.724,9.379,4.086
4815.041,8.946,9.549,4.163
4816.149,8.531,9.441,4.266
4817.260,8.674,9.263,4.385
4818.368,8.230,9.280,4.487
4819.479,8.240,9.428,4.570
4820.588,9.654,9.416,4.845
4821.697,9.643,9.248,4.887
4822.809,8.704,9.689,4.911
4823.918,8.841,9.503,4.870
4825.030,8.980,9.224,4.614
4826.140,9.134,8.977,4.485
4827.253,9.294,8.981,4.487
4828.364,9.378,9.391,4.500
4829.477,9.613,8.926,4.659
4830.588,9.694,8.912,4.646
4831.699,8.653,8.926,4.436
4832.814,8.498,8.980,4.248
4833.925,8.489,9.159,4.443
4835.040,8.984,9.210,4.660
4836.152,9.134,9.128,4.720
4837.268,8.410,9.045,4.668
4838.380,8.611,9.013,4.606
4839.493,8.967,8.878,4.706
4840.609,8.378,8.820,4.790
4841.723,8.271,9.145,4.657
4842.840,8.657,9.193,4.608
4843.954,8.714,9.059,4.585
4845.071,8.991,8.932,4.417
4846.185,9.314,8.959,4.417
4847.300,8.933,9.083,4.497
4848.418,9.179,9.033,4.450
4849.533,9.241,8.713,4.392
4850.652,8.550,8.695,4.161
4851.767,9.472,8.779,4.143
4852.886,8.716,8.880,4.267
4854.003,8.897,8.897,4.296
4855.119,9.129,8.800,4.303
4856.239,8.518,9.134,3.928
4857.356,8.054,9.248,3.788
4858.476,9.264,8.923,3.695
4859.594,9.457,8.808,3.681
4860.714,9.234,8.961,3.823
4861.833,8.598,8.813,4.189
4862.951,8.524,8.999,4.539
4864.072,9.200,8.946,4.515
4865.191,8.485,9.069,3.966
4866.313,8.548,9.167,3.679
4867.433,8.774,9.093,3.839
4868.555,9.243,9.096,3.954
4869.675,9.217,9.006,4.165
4870.796,8.440,8.921,4.078
4871.919,8.694,8.979,4.031
4873.039,9.247,9.147,3.673
4874.163,9.521,9.147,3.576
4875.284,9.197,8.839,3.796
4876.409,9.165,8.914,3.899
4877.531,9.501,9.085,3.908
4878.653,8.371,8.861,3.908
4879.778,8.896,8.796,4.266
4880.900,9.214,9.114,4.219
4882.026,9.026,9.232,4.302
4883.149,9.257,9.165,4.397
4884.275,9.889,8.972,4.250
4885.398,9.230,8.833,4.357
4886.522,8.962,8.716,4.244
4887.649,9.374,8.683,4.133
4888.774,8.977,8.913,4.085
4889.901,8.748,9.145,4.140
4891.026,9.569,8.973,4.156
4892.154,8.951,8.785,3.986
4893.279,9.110,8.834,4.093
4894.405,8.803,8.999,4.134
4895.533,8.333,9.032,4.233
4896.660,8.376,9.056,4.324
4897.789,8.777,8.939,4.455
4898.916,8.645,9.071,4.334
4900.045,8.767,9.351,4.123
4901.172,8.591,9.362,4.159
4902.300,8.981,9.023,4.078
4903.430,9.176,9.081,4.134
4904.558,8.704,8.838,4.013
4905.689,9.603,8.734,4.040
4906.818,9.012,8.945,4.160
4907.950,9.454,9.105,4.167
4909.079,10.104,8.912,4.117
4910.208,9.580,9.038,3.985
4911.340,8.561,9.051,3.876
4912.470,9.382,9.111,3.874
4913.603,9.559,9.067,4.028
4914.733,9.214,8.910,4.110
4915.867,9.279,8.961,4.110
4916.997,9.390,9.137,4.203
4918.131,9.001,8.984,4.067
4919.263,8.984,9.023,3.818
4920.394,8.659,9.068,3.613
4921.529,8.965,9.009,3.592
4922.661,9.681,9.101,3.561
4923.796,9.597,8.931,4.004
4924.929,8.589,8.844,3.918
4926.065,8.742,9.018,4.061
4927.198,8.893,9.155,4.186
4928.331,8.136,9.033,4.051
4929.468,8.804,8.839,4.133
4930.602,9.738,8.873,4.016
4931.739,9.056,8.756,4.075
4932.873,9.513,8.734,4.026
4934.011,9.653,8.779,4.007
4935.146,8.909,8.841,4.076
4936.281,8.911,8.942,3.962
4937.420,9.150,8.788,4.106
4938.556,8.411,8.903,4.089
4939.694,8.336,8.764,3.977
4940.831,9.563,8.774,3.932
4941.970,8.657,9.087,4.034
4943.107,8.090,9.021,4.112
4944.244,8.866,8.567,4.127
4945.384,9.391,8.960,4.111
4946.522,8.915,8.963,4.033
4947.663,8.234,8.775,3.964
4948.801,9.381,8.814,3.987
4949.942,9.478,8.819,4.064
4951.081,8.906,9.062,4.081
4952.220,9.319,9.173,4.142
4953.362,8.390,8.901,4.205
4954.501,8.877,8.812,4.419
4955.644,8.826,9.067,4.402
4956.784,9.204,9.100,4.156
4957.927,9.271,9.020,3.885
4959.067,8.425,9.043,3.687
4960.208,9.365,8.834,3.797
4961.352,8.185,8.811,4.031
4962.493,8.511,9.111,4.095
4963.638,9.017,9.191,4.023
4964.779,9.474,9.084,4.227
4965.924,10.055,9.235,4.120
4967.067,8.411,9.076,4.241
4968.209,8.981,9.046,4.174
4969.355,8.364,9.241,4.313
4970.498,8.418,9.042,4.155
4971.644,8.726,8.984,4.223
4972.788,8.230,9.030,4.459
4973.935,9.940,8.985,4.401
4975.079,9.233,9.049,4.551
4976.224,9.042,9.217,4.528
4977.371,8.987,9.109,4.678
4978.516,9.157,8.800,4.577
4979.664,9.773,9.014,4.566
4980.810,8.983,9.041,4.648
4981.958,8.789,8.931,4.663
4983.104,8.877,9.054,4.537
4984.251,8.969,9.337,4.514
4985.400,8.866,9.240,4.376
4986.547,8.908,8.960,4.462
4987.697,9.822,9.200,4.467
4988.844,9.088,9.448,4.688
4989.995,9.396,9.294,4.711
4991.143,9.966,9.175,4.494
4992.291,9.745,9.312,4.586
4993.442,9.058,9.187,4.615
4994.591,8.785,9.380,4.577
4995.743,8.467,9.451,4.515
4996.892,9.303,9.327,4.331
4998.044,10.510,9.597,4.272
4999.194,10.653,9.512,4.174
5000.344,9.804,9.494,4.059
5001.497,10.121,9.336,4.108
5002.648,10.061,9.096,4.023
5003.801,9.060,9.114,3.973
5004.952,9.098,9.430,4.153
5006.106,10.093,9.216,4.125
5007.258,10.237,9.293,3.956
5008.413,9.534,9.426,3.824
5009.565,10.026,9.452,3.897
5010.717,9.595,9.321,4.112
5011.873,8.827,9.129,3.996
5013.026,8.765,9.356,3.974
5014.182,9.194,9.118,3.812
5015.335,9.185,9.338,3.821
5016.492,10.668,9.720,3.952
5017.646,10.849,9.635,4.032
5018.800,10.152,9.339,3.962
5019.958,9.693,9.724,3.865
5021.112,9.687,9.626,3.890
5022.270,9.649,9.405,4.001
5023.426,9.337,9.371,3.881
5024.584,9.347,9.390,3.842
5025.740,9.656,9.218,3.862
5026.896,9.641,9.100,3.840
5028.055,9.423,9.024,3.773
5029.212,10.126,9.215,3.804
5030.372,8.427,9.281,3.879
5031.529,8.657,9.046,4.013
5032.689,9.074,8.907,4.105
5033.847,8.918,8.981,4.188
5035.005,9.330,9.296,4.049
5036.166,9.511,9.196,3.925
5037.325,9.425,8.931,3.800
5038.486,9.046,8.916,3.817
5039.645,8.847,9.053,3.849
5040.807,9.140,9.039,3.635
5041.967,9.553,9.058,3.494
5043.127,9.364,9.058,3.567
5044.290,9.854,9.148,3.763
5045.450,8.706,9.211,3.915
5046.614,9.050,8.999,3.980
5047.775,10.226,8.991,4.033
5048.939,9.582,9.136,4.015
5050.100,9.743,9.166,3.846
5051.262,9.131,9.160,3.895
5052.427,8.188,9.102,3.899
5053.589,8.753,8.872,3.827
5054.754,9.795,8.979,3.861
5055.917,9.410,9.284,3.900
5057.083,9.147,9.324,4.028
5058.247,8.506,9.113,3.969
5059.410,9.751,8.945,4.047
5060.577,9.201,9.023,3.974
5061.741,8.297,9.189,3.914
5062.908,9.850,9.339,3.983
5064.073,8.671,9.171,3.969
5065.241,9.668,9.008,4.009
5066.406,8.922,9.196,4.081
5067.572,8.724,9.491,4.025
5068.740,9.611,9.235,4.038
5069.906,9.522,9.270,4.132
5071.075,8.989,9.004,4.192
5072.242,8.728,8.842,4.211
5073.412,9.995,9.147,3.993
5074.579,9.527,9.388,3.914
5075.746,8.785,9.108,3.896
5076.917,10.355,8.994,3.911
5078.084,9.462,9.177,3.954
5079.255,9.555,9.318,3.994
5080.424,8.908,9.217,3.741
5081.595,8.758,9.080,3.926
5082.764,9.112,9.154,4.215
5083.934,9.229,9.075,4.445
5085.106,10.400,9.061,4.522
5086.276,9.330,9.226,4.587
5087.449,9.126,9.389,4.749
5088.619,9.965,9.316,4.613
5089.793,9.948,9.220,4.425
5090.964,8.793,9.235,4.297
5092.135,9.688,9.245,4.158
5093.309,10.216,9.231,4.146
5094.481,9.242,9.234,4.023
5095.655,8.929,9.285,3.976
5096.828,9.533,9.394,4.041
5098.003,9.590,9.339,3.979
5099.176,9.522,9.485,3.948
5100.352,9.866,9.382,3.908
5101.525,9.506,9.081,3.964
5102.699,9.536,9.311,4.144
5103.875,9.656,9.384,3.999
5105.049,9.188,9.268,4.045
5106.227,9.834,9.430,3.860
5107.401,8.734,9.420,3.945
5108.579,8.735,9.149,3.729
5109.754,9.690,9.217,3.758
5110.930,10.008,9.183,3.740
5112.108,9.225,9.062,3.828
5113.284,9.049,9.098,3.951
5114.463,9.418,9.260,4.046
5115.640,9.676,9.315,3.943
5116.820,9.432,9.167,4.012
5117.997,8.995,9.193,4.112
5119.174,9.158,9.061,3.999
5120.355,10.172,9.218,4.118
5121.533,10.216,9.295,4.070
5122.714,9.558,9.068,3.983
5123.892,9.860,9.003,3.896
5125.074,10.312,9.208,3.844
5126.253,9.275,9.317,3.750
5127.432,8.705,9.143,3.748
5128.614,9.775,9.095,3.749
5129.794,9.365,9.268,3.833
5130.977,9.362,9.191,3.804
5132.157,9.943,8.915,3.938
5133.341,9.571,8.925,4.105
5134.522,9.675,8.989,4.208
5135.703,9.063,8.949,4.282
5136.887,9.200,8.853,4.361
5138.069,8.837,8.849,4.179
5139.254,8.715,8.989,4.208
5140.436,9.918,9.094,4.086
5141.621,9.272,9.055,4.067
5142.804,8.935,8.976,4.233
5143.987,9.162,8.983,4.310
5145.174,8.771,9.053,4.061
5146.357,8.671,9.026,4.280
5147.544,9.918,8.996,4.259
5148.728,9.775,9.002,4.127
5149.915,9.183,9.005,4.291
5151.100,8.524,8.871,4.329
5152.285,8.956,8.633,4.439
5153.473,9.309,8.868,4.421
5154.659,8.420,8.891,4.536
5155.847,9.203,8.884,4.411
5157.034,8.865,8.886,4.331
5158.223,8.775,8.832,4.361
5159.409,8.790,8.786,4.486
5160.596,9.250,8.863,4.336
5161.786,10.247,8.784,4.336
5162.974,9.521,8.809,4.210
5164.164,8.793,8.836,4.296
5165.352,9.223,8.808,3.991
5166.544,9.332,8.888,3.860
5167.732,8.832,8.889,3.673
5168.921,8.821,8.997,3.326
5170.113,9.063,9.014,3.483
5171.302,8.477,8.986,3.685
5172.495,8.587,8.960,3.545
5173.685,9.314,8.871,3.229
5174.878,9.889,8.897,3.269
5176.068,9.744,8.789,3.573
5177.259,8.873,8.876,3.836
5178.453,8.321,8.974,3.943
5179.644,9.294,8.873,4.057
5180.838,9.296,8.792,3.850
5182.030,8.604,8.984,3.850
5183.225,9.045,8.831,3.649
5184.418,8.346,8.710,3.223
5185.610,8.333,8.770,3.132
5186.806,8.621,8.862,3.472
5187.999,8.989,8.838,3.982
5189.196,9.117,8.799,4.233
5190.389,8.894,8.830,4.382
5191.586,8.995,8.820,4.315
5192.781,8.559,8.753,4.124
5193.978,9.262,8.662,3.770
5195.173,9.173,8.621,3.912
5196.368,8.501,8.802,3.872
5197.566,9.105,8.680,4.098
5198.762,9.305,8.642,4.168
5199.961,9.130,8.642,4.756
5201.157,8.726,8.623,4.730
5202.357,8.956,8.744,4.774
5203.553,8.975,8.715,4.663
5204.750,8.238,8.662,4.608
5205.951,9.547,8.780,4.325
5207.148,8.857,8.790,4.016
5208.349,8.619,8.572,3.792
5209.547,8.117,8.493,3.903
5210.748,8.257,8.768,4.091
5211.947,9.928,8.777,4.285
5213.146,8.873,8.785,4.320
5214.348,9.263,8.794,4.248
5215.548,9.052,8.723,4.165
5216.751,8.405,8.731,3.918
5217.951,8.040,8.962,3.843
5219.154,8.047,8.724,3.991
5220.355,8.307,8.654,4.107
5221.556,7.601,8.724,4.162
5222.760,7.059,8.703,4.081
5223.961,7.496,8.676,4.123
5225.166,8.260,8.640,4.366
5226.368,8.228,8.642,4.368
5227.573,7.943,8.749,3.952
5228.776,8.695,8.766,3.844
5229.978,8.969,8.646,3.855
5231.184,8.690,8.589,4.066
5232.388,8.794,8.562,4.130
5233.594,9.418,8.756,4.312
5234.798,8.929,8.899,4.091
5236.006,8.896,8.751,4.032
5237.210,8.740,8.557,4.099
5238.415,8.506,8.683,4.350
5239.623,8.428,8.492,4.654
5240.828,8.489,8.524,4.788
5242.037,8.534,8.630,4.579
5243.243,8.443,8.697,4.232
5244.452,8.727,8.647,3.950
5245.658,8.254,8.467,4.013
