Wavelength,Flux,BestFit,SkyFlux
4579.309,11.776,11.442,36.653
4580.365,9.355,11.180,35.678
4581.419,10.777,10.640,33.773
4582.473,8.832,10.477,33.696
4583.530,8.405,10.825,34.496
4584.584,8.800,11.067,34.289
4585.641,7.980,10.875,34.632
4586.696,5.640,10.881,35.040
4587.754,6.906,10.902,34.975
4588.809,7.512,10.569,36.018
4589.865,5.604,10.802,37.427
4590.923,5.201,11.064,37.122
4591.980,6.903,10.621,35.887
4593.038,9.204,10.617,34.307
4594.095,8.455,11.054,34.463
4595.154,9.036,11.038,35.118
4596.212,9.253,11.012,34.429
4597.269,10.908,11.590,33.628
4598.329,9.684,11.201,33.990
4599.387,12.745,11.205,34.667
4600.447,10.237,11.307,34.833
4601.506,11.415,10.711,34.390
4602.567,8.651,11.407,34.663
4603.626,11.387,11.116,34.628
4604.685,13.061,11.313,34.166
4605.747,11.186,11.467,34.216
4606.806,11.018,11.524,34.841
4607.868,11.495,11.797,35.265
4608.928,12.151,11.464,35.806
4609.991,13.793,11.936,36.854
4611.052,14.232,11.461,37.467
4612.113,11.485,11.649,36.478
4613.176,11.299,12.190,35.164
4614.237,16.016,11.800,35.092
4615.301,14.915,12.190,35.537
4616.363,14.117,12.072,35.444
4617.428,13.052,11.858,35.471
4618.490,13.391,11.868,34.911
4619.552,11.144,11.933,34.716
4620.618,12.576,11.978,34.741
4621.681,15.100,12.423,34.869
4622.746,14.095,12.394,35.352
4623.810,12.979,12.445,36.017
4624.876,15.034,13.235,36.221
4625.940,16.100,13.965,35.437
4627.004,15.056,13.767,35.173
4628.071,16.919,13.661,35.182
4629.136,15.966,12.761,35.418
4630.203,15.682,12.520,35.348
4631.268,14.745,12.003,35.073
4632.336,13.270,11.398,35.502
4633.402,11.805,11.447,35.633
4634.468,13.665,10.864,35.463
4635.537,13.246,10.608,34.956
4636.603,11.311,11.062,35.036
4637.672,11.183,11.351,34.339
4638.739,11.161,11.127,33.537
4639.809,11.547,10.725,33.708
4640.876,10.573,10.363,34.054
4641.944,10.453,10.485,34.256
4643.014,12.118,11.111,34.588
4644.082,10.649,11.058,34.467
4645.153,9.653,10.751,33.911
4646.222,12.489,11.302,33.278
4647.293,9.854,11.645,32.624
4648.362,8.236,10.632,31.614
4649.432,9.376,11.170,31.185
4650.504,8.557,11.238,32.527
4651.574,9.562,10.673,33.950
4652.646,6.787,11.160,34.714
4653.717,7.410,11.620,34.942
4654.790,8.574,11.254,34.074
4655.861,8.240,11.183,33.280
4656.934,9.505,11.119,32.803
4658.006,9.516,11.036,34.075
4659.077,9.031,11.052,35.257
4660.152,8.875,10.653,35.733
4661.224,9.463,11.558,35.700
4662.299,10.324,11.328,35.872
4663.371,9.220,11.519,35.683
4664.446,9.695,11.738,34.650
4665.520,11.579,10.877,33.647
4666.593,11.754,11.551,32.988
4667.669,13.187,11.619,31.051
4668.743,11.846,11.238,30.893
4669.819,12.512,11.026,31.600
4670.894,12.608,11.502,33.049
4671.971,12.340,12.157,34.720
4673.046,11.984,11.379,34.672
4674.121,12.373,11.285,33.786
4675.198,15.054,11.064,34.066
4676.274,11.052,11.743,33.981
4677.352,13.313,12.376,34.447
4678.428,14.424,11.745,34.496
4679.507,13.163,12.258,33.375
4680.584,13.738,12.849,33.092
4681.660,11.503,12.071,33.317
4682.740,12.819,12.210,33.908
4683.817,15.072,13.080,33.797
4684.897,13.299,12.615,33.751
4685.975,14.868,11.677,33.994
4687.056,14.737,11.674,33.758
4688.134,13.350,12.200,33.592
4689.212,12.376,12.067,33.795
4690.294,12.334,11.840,33.091
4691.373,16.001,12.321,32.571
4692.454,13.182,12.015,32.681
4693.534,11.319,11.932,32.469
4694.616,11.623,11.971,33.021
4695.696,13.832,11.952,34.291
4696.777,12.759,11.624,34.539
4697.860,12.018,11.167,33.918
4698.940,13.221,11.508,32.655
4700.024,13.470,11.899,31.378
4701.105,12.056,11.593,31.237
4702.189,9.476,11.098,31.916
4703.271,7.739,11.101,31.688
4704.353,6.883,11.510,30.808
4705.438,8.158,11.393,31.166
4706.520,8.788,11.435,32.640
4707.606,7.653,11.361,32.863
4708.689,8.596,11.721,31.808
4709.774,8.735,11.956,31.552
4710.858,8.124,11.510,31.868
4711.942,10.749,11.872,32.423
4713.028,11.781,12.184,33.845
4714.112,14.209,12.368,33.711
4715.199,12.638,12.083,32.388
4716.284,12.143,11.898,32.090
4717.372,12.456,12.368,33.338
4718.457,13.326,12.351,34.595
4719.542,13.930,11.863,34.780
4720.631,13.991,12.461,34.996
4721.717,14.199,12.082,34.770
4722.805,13.025,11.460,34.430
4723.892,11.868,12.418,34.109
4724.981,12.198,12.409,34.379
4726.068,11.740,12.211,34.813
4727.155,12.012,12.541,34.261
4728.246,9.499,12.486,33.566
4729.333,13.068,12.252,32.746
4730.424,13.637,12.500,31.983
4731.512,10.893,12.262,31.584
4732.603,13.762,12.236,31.604
4733.692,11.847,12.349,32.701
4734.781,12.919,12.046,33.027
4735.873,13.919,11.748,33.051
4736.962,14.583,12.117,33.253
4738.054,11.173,12.332,33.160
4739.144,11.618,11.627,33.712
4740.237,11.169,11.975,34.731
4741.328,9.883,12.204,34.061
4742.421,11.363,11.819,33.376
4743.512,10.454,11.837,34.006
4744.603,8.625,12.504,34.804
4745.697,8.428,11.959,34.191
4746.789,7.786,12.189,33.771
4747.884,8.674,12.332,33.968
4748.976,8.433,11.889,33.538
4750.071,6.299,11.432,32.904
4751.164,5.281,10.980,33.530
4752.257,7.126,10.493,33.260
4753.353,6.847,10.914,33.268
4754.446,5.310,11.691,32.591
4755.543,9.797,11.935,31.432
4756.637,8.767,11.605,30.846
4757.734,9.916,11.812,30.738
4758.828,9.850,12.393,32.088
4759.923,10.551,12.935,33.112
4761.020,11.385,12.716,33.012
4762.116,11.837,12.228,32.225
4763.214,13.621,12.320,31.007
4764.310,14.061,12.374,30.329
4765.408,12.004,12.377,30.749
4766.504,12.235,12.543,29.991
4767.601,13.217,12.390,29.849
4768.700,11.541,12.201,30.818
4769.797,13.687,12.283,31.855
4770.897,14.739,11.896,32.343
4771.995,14.911,13.215,32.319
4773.095,11.380,13.252,32.479
4774.193,14.802,12.694,32.524
4775.292,14.276,12.701,33.167
4776.393,13.442,12.842,33.722
4777.492,14.163,12.053,34.011
4778.593,13.305,12.518,33.770
4779.693,13.936,12.893,34.468
4780.795,12.246,12.770,34.269
4781.895,13.879,12.603,33.367
4782.995,13.165,12.572,32.817
4784.098,13.133,12.147,32.031
4785.198,14.918,12.592,31.388
4786.302,13.354,12.628,31.352
4787.403,13.753,12.780,31.258
4788.507,15.854,12.676,30.754
4789.608,14.268,12.041,31.036
4790.710,13.465,12.911,31.339
4791.815,15.078,13.357,31.861
4792.917,13.439,12.692,32.059
4794.022,11.464,12.360,31.387
4795.125,14.757,12.660,31.405
4796.231,12.456,12.868,33.132
4797.334,15.020,13.140,33.453
4798.438,16.982,12.959,33.186
4799.545,13.453,12.826,32.474
4800.649,16.844,12.852,31.287
4801.756,15.029,13.009,31.406
4802.860,15.631,13.101,32.370
4803.968,12.213,12.840,32.835
4805.073,14.910,13.481,32.115
4806.178,15.277,13.679,31.351
4807.287,14.345,13.383,31.258
4808.393,14.841,13.282,30.597
4809.501,15.012,13.499,30.600
4810.608,14.604,13.160,30.960
4811.717,13.400,13.307,31.318
4812.824,13.447,13.360,31.431
4813.931,15.513,13.303,31.021
4815.041,16.164,13.266,31.209
4816.149,14.785,13.449,32.045
4817.260,14.626,14.073,32.953
4818.368,15.352,13.749,33.289
4819.479,13.553,13.545,32.698
4820.588,13.826,13.473,32.975
4821.697,14.192,13.138,33.151
4822.809,15.144,12.750,31.951
4823.918,14.037,13.138,31.205
4825.030,13.894,13.149,31.076
4826.140,13.039,13.401,30.729
4827.253,15.758,13.311,32.053
4828.364,14.798,12.909,32.129
4829.477,12.059,12.781,31.959
4830.588,14.620,12.812,31.876
4831.699,15.605,13.469,31.335
4832.814,16.285,13.268,31.459
4833.925,14.121,13.130,31.840
4835.040,12.844,13.559,31.818
4836.152,13.269,13.787,31.866
4837.268,14.652,13.199,31.708
4838.380,15.330,12.905,31.571
4839.493,15.419,13.500,31.685
4840.609,11.699,13.467,31.138
4841.723,12.040,12.661,30.607
4842.840,18.855,12.530,30.392
4843.954,14.968,13.475,30.462
4845.071,14.467,13.039,30.539
4846.185,15.672,12.590,31.057
4847.300,14.833,12.795,31.814
4848.418,16.066,13.288,30.914
4849.533,14.280,13.250,30.684
4850.652,17.093,12.409,30.362
4851.767,12.866,12.611,30.722
4852.886,13.027,13.321,31.271
4854.003,14.362,13.375,30.422
4855.119,16.547,12.832,29.415
4856.239,17.746,12.573,27.854
4857.356,15.802,12.769,27.016
4858.476,15.543,13.059,27.217
4859.594,14.870,12.948,26.492
4860.714,14.502,12.792,24.140
4861.833,14.890,12.908,21.731
4862.951,15.329,13.280,21.046
4864.072,15.441,13.667,22.626
4865.191,13.761,13.353,25.001
4866.313,15.420,13.078,26.673
4867.433,16.765,13.055,27.926
4868.555,15.832,13.366,28.606
4869.675,15.751,13.742,28.748
4870.796,14.127,13.296,28.277
4871.919,13.187,12.869,26.774
4873.039,14.079,12.998,24.925
4874.163,15.758,12.943,25.558
4875.284,15.513,12.854,27.574
4876.409,13.826,13.197,28.795
4877.531,13.891,13.073,29.026
4878.653,13.426,13.095,28.406
4879.778,13.681,13.194,29.262
4880.900,12.693,12.892,29.636
4882.026,15.404,12.475,29.372
4883.149,17.474,12.633,29.288
4884.275,12.186,13.071,29.286
4885.398,14.901,12.438,29.067
4886.522,15.777,12.693,28.180
4887.649,14.882,12.902,27.573
4888.774,12.410,12.765,27.920
4889.901,12.853,12.832,28.128
4891.026,13.850,12.570,26.844
4892.154,13.649,13.214,25.805
4893.279,13.931,13.261,26.850
4894.405,13.393,12.928,28.903
4895.533,12.137,12.786,30.634
4896.660,14.020,12.874,31.292
4897.789,14.204,12.876,31.154
4898.916,12.568,12.682,30.652
4900.045,11.782,12.532,29.807
4901.172,10.958,12.799,29.303
4902.300,11.382,13.006,29.137
4903.430,10.975,12.799,29.020
4904.558,9.476,13.227,29.055
4905.689,11.007,13.298,29.670
4906.818,12.157,13.239,30.724
4907.950,10.542,12.807,30.583
4909.079,9.044,12.805,29.678
4910.208,10.296,13.459,28.829
4911.340,8.390,12.538,28.039
4912.470,10.969,12.733,27.853
4913.603,10.389,13.148,28.758
4914.733,9.612,13.127,29.609
4915.867,9.817,12.876,29.807
4916.997,11.302,12.857,29.851
4918.131,9.974,13.005,29.278
4919.263,13.416,12.951,27.417
4920.394,13.998,13.074,25.268
4921.529,13.423,13.307,24.106
4922.661,15.443,13.375,25.258
4923.796,14.497,13.206,27.144
4924.929,15.106,13.153,27.714
4926.065,12.791,13.304,28.020
4927.198,13.155,13.804,28.512
4928.331,15.005,13.776,28.720
4929.468,13.825,13.195,29.258
4930.602,13.941,12.945,29.598
4931.739,14.026,13.339,29.758
4932.873,15.071,13.402,29.359
4934.011,16.475,14.033,28.221
4935.146,13.843,13.932,27.367
4936.281,13.236,13.227,27.847
4937.420,15.762,13.082,27.720
4938.556,14.863,12.893,27.352
4939.694,13.994,12.933,26.555
4940.831,14.439,12.688,26.253
4941.970,12.975,13.022,27.711
4943.107,12.886,13.377,28.775
4944.244,12.664,13.089,29.044
4945.384,13.972,13.972,29.386
4946.522,12.674,14.082,29.474
4947.663,13.693,13.702,29.114
4948.801,12.997,13.440,29.489
4949.942,11.633,13.315,30.312
4951.081,14.741,13.220,29.766
4952.220,13.329,13.493,29.914
4953.362,12.815,13.192,30.015
4954.501,13.306,13.229,29.327
4955.644,13.259,13.139,29.463
4956.784,11.357,13.073,28.551
4957.927,12.770,13.270,25.639
4959.067,12.288,12.599,24.914
4960.208,14.529,12.848,26.923
4961.352,14.657,13.060,28.724
4962.493,15.921,13.175,29.465
4963.638,16.165,13.189,29.170
4964.779,12.777,13.171,29.245
4965.924,13.814,13.718,29.185
4967.067,14.048,13.645,28.675
4968.209,12.085,13.447,28.549
4969.355,12.147,12.805,28.417
4970.498,13.891,12.606,28.497
4971.644,14.266,13.343,28.619
4972.788,13.167,12.750,29.200
4973.935,14.383,13.110,30.013
4975.079,15.768,12.933,30.057
4976.224,14.999,12.903,30.301
4977.371,14.068,13.477,30.539
4978.516,14.156,13.742,30.139
4979.664,15.490,12.939,29.630
4980.810,15.628,13.746,29.882
4981.958,16.333,13.579,29.903
4983.104,15.178,13.087,29.207
4984.251,15.109,13.210,27.443
4985.400,14.144,13.654,26.981
4986.547,17.854,13.672,28.063
4987.697,12.615,13.147,29.017
4988.844,14.223,13.773,30.210
4989.995,11.926,13.867,29.923
4991.143,15.076,13.367,29.136
4992.291,13.020,13.538,28.792
4993.442,14.042,13.387,28.382
4994.591,13.560,13.081,28.129
4995.743,12.279,13.745,28.596
4996.892,12.002,13.926,28.765
4998.044,12.790,13.617,28.653
4999.194,13.521,13.918,28.322
5000.344,13.635,14.002,27.798
5001.497,13.696,13.772,27.323
5002.648,12.420,14.554,26.869
5003.801,14.808,14.515,26.079
5004.952,14.186,13.974,26.338
5006.106,14.576,14.438,25.984
5007.258,14.048,14.200,25.143
5008.413,13.317,13.472,25.079
5009.565,15.293,13.678,25.984
5010.717,14.349,13.858,27.388
5011.873,13.149,13.854,27.142
5013.026,14.765,14.089,26.167
5014.182,14.996,13.639,25.498
5015.335,14.813,13.874,24.953
5016.492,15.140,13.603,25.144
5017.646,14.137,13.230,25.241
5018.800,15.526,13.485,24.827
5019.958,14.797,13.946,25.067
5021.112,12.880,13.291,25.604
5022.270,13.760,13.822,25.500
5023.426,12.915,13.666,25.481
5024.584,13.337,13.089,26.091
5025.740,15.272,12.992,26.537
5026.896,14.316,13.335,26.517
5028.055,13.969,13.131,25.932
5029.212,13.736,13.206,25.608
5030.372,13.631,13.197,25.990
5031.529,15.413,13.733,26.795
5032.689,14.005,14.072,26.964
5033.847,15.442,13.297,27.728
5035.005,15.643,13.101,27.791
5036.166,14.917,13.562,26.640
5037.325,12.900,13.922,25.351
5038.486,15.554,14.015,25.133
5039.645,14.115,13.877,25.519
5040.807,13.447,13.490,25.301
5041.967,13.903,12.998,23.498
5043.127,14.886,13.240,22.781
5044.290,13.896,13.421,24.749
5045.450,15.594,13.818,26.265
5046.614,14.713,14.004,27.449
5047.775,15.405,13.412,27.446
5048.939,14.634,13.223,26.778
5050.100,12.856,13.812,25.895
5051.262,14.081,14.208,25.117
5052.427,13.758,13.911,25.687
5053.589,12.169,13.313,26.087
5054.754,13.204,12.930,26.414
5055.917,12.437,12.559,27.123
5057.083,13.427,12.899,27.221
5058.247,14.096,13.548,26.618
5059.410,13.966,13.516,26.952
5060.577,14.329,13.295,27.173
5061.741,16.207,13.701,27.048
5062.908,14.076,13.665,27.339
5064.073,17.268,13.965,26.121
5065.241,14.724,13.910,25.273
5066.406,15.061,13.800,25.703
5067.572,15.777,13.779,25.594
5068.740,14.202,13.724,26.209
5069.906,14.598,13.924,26.283
5071.075,12.850,14.096,26.712
5072.242,14.068,14.410,27.159
5073.412,15.788,14.435,26.210
5074.579,14.801,14.279,25.828
5075.746,14.030,14.330,25.755
5076.917,15.368,14.209,26.030
5078.084,14.692,13.911,26.862
5079.255,14.005,13.384,26.448
5080.424,15.446,13.932,25.133
5081.595,16.504,14.525,24.385
5082.764,14.543,13.630,25.296
5083.934,14.769,13.440,26.564
5085.106,15.825,14.091,26.727
5086.276,14.120,14.158,27.343
5087.449,14.528,14.389,28.200
5088.619,14.089,14.644,27.775
5089.793,12.223,14.166,27.296
5090.964,15.164,13.927,26.547
5092.135,16.684,13.930,26.131
5093.309,14.333,13.372,26.380
5094.481,14.251,13.174,26.880
5095.655,14.073,13.531,26.809
5096.828,15.846,13.699,26.394
5098.003,12.248,13.599,25.984
5099.176,14.524,13.687,24.778
5100.352,16.755,13.960,24.360
5101.525,14.711,14.386,25.139
5102.699,14.295,14.428,25.844
5103.875,15.017,13.899,26.260
5105.049,16.426,13.963,26.548
5106.227,12.426,14.016,26.224
5107.401,13.733,13.107,25.634
5108.579,15.052,12.977,25.045
5109.754,14.167,13.647,24.106
5110.930,14.160,13.512,24.507
5112.108,12.868,12.782,24.957
5113.284,13.217,12.847,25.524
5114.463,14.940,13.342,25.604
5115.640,13.525,13.504,25.667
5116.820,14.152,13.503,26.324
5117.997,13.345,13.715,26.201
5119.174,15.002,13.483,26.604
5120.355,14.791,13.590,26.656
5121.533,12.868,13.518,25.970
5122.714,12.678,13.684,25.099
5123.892,15.433,14.003,24.642
5125.074,12.368,13.960,23.924
5126.253,14.452,13.771,23.945
5127.432,14.501,13.484,23.967
5128.614,13.952,13.681,23.461
5129.794,14.419,13.808,23.646
5130.977,15.116,13.444,23.802
5132.157,13.956,12.999,23.997
5133.341,12.018,13.230,24.162
5134.522,12.962,13.205,24.335
5135.703,14.191,13.326,24.704
5136.887,14.506,13.382,24.580
5138.069,12.258,13.335,24.537
5139.254,12.064,13.363,23.508
5140.436,12.442,13.377,22.855
5141.621,11.717,13.729,23.396
5142.804,13.048,13.306,23.629
5143.987,11.366,12.753,23.876
5145.174,12.906,12.590,24.375
5146.357,12.245,12.665,24.374
5147.544,12.735,12.922,23.806
5148.728,13.160,13.241,23.865
5149.915,11.430,12.576,24.963
5151.100,14.348,12.311,25.190
5152.285,11.194,12.811,24.832
5153.473,12.404,12.971,24.673
5154.659,11.211,12.457,25.005
5155.847,11.716,12.286,25.237
5157.034,12.043,12.603,24.769
5158.223,15.118,12.624,24.761
5159.409,12.629,12.656,25.012
5160.596,13.419,13.252,25.309
5161.786,12.229,13.278,25.062
5162.974,14.414,13.138,24.517
5164.164,13.693,13.394,24.019
5165.352,15.180,13.535,23.728
5166.544,13.904,13.522,22.443
5167.732,14.943,13.654,19.864
5168.921,12.930,13.421,18.474
5170.113,11.658,12.696,19.479
5171.302,12.797,12.770,20.869
5172.495,14.534,12.639,19.767
5173.685,13.060,12.384,17.778
5174.878,13.777,12.803,18.484
5176.068,13.003,12.770,21.365
5177.259,14.553,12.459,23.437
5178.453,14.810,12.807,24.078
5179.644,13.818,13.361,24.359
5180.838,13.599,13.629,24.554
5182.030,12.250,13.551,23.588
5183.225,12.800,13.297,20.986
5184.418,14.054,13.866,17.820
5185.610,11.623,14.464,17.486
5186.806,13.612,14.714,20.028
5187.999,12.614,14.525,23.264
5189.196,12.345,14.139,24.294
5190.389,12.604,14.322,24.205
5191.586,11.461,14.980,23.564
5192.781,11.937,14.646,22.456
5193.978,12.663,14.423,22.003
5195.173,12.500,14.662,22.470
5196.368,12.287,14.441,22.731
5197.566,11.848,13.646,22.691
5198.762,13.228,13.561,24.208
5199.961,11.400,13.959,25.487
5201.157,12.713,13.476,25.526
5202.357,11.850,13.022,25.558
5203.553,13.071,13.917,25.213
5204.750,12.895,13.944,24.846
5205.951,12.576,13.207,23.279
5207.148,12.095,13.428,22.210
5208.349,13.514,13.877,22.318
5209.547,12.357,13.758,22.438
5210.748,12.330,13.538,23.136
5211.947,13.299,14.187,24.667
5213.146,14.217,14.130,24.767
5214.348,16.174,14.282,24.046
5215.548,15.373,14.654,23.715
5216.751,16.073,14.599,23.324
5217.951,14.586,14.175,22.872
5219.154,12.941,14.630,22.978
5220.355,16.222,14.223,23.896
5221.556,15.585,13.869,24.793
5222.760,17.092,14.112,24.831
5223.961,15.792,14.101,24.569
5225.166,14.667,13.275,24.391
5226.368,13.596,13.353,23.763
5227.573,13.412,13.948,21.914
5228.776,14.032,13.626,20.946
5229.978,12.880,13.255,22.216
5231.184,12.942,13.103,23.827
5232.388,14.465,12.787,24.223
5233.594,12.963,13.039,23.400
5234.798,12.056,13.426,22.585
5236.006,15.527,13.253,22.632
5237.210,14.125,13.062,23.487
5238.415,14.746,13.059,24.648
5239.623,14.408,12.994,25.630
5240.828,15.266,12.909,25.518
5242.037,14.055,12.124,24.746
5243.243,14.081,12.588,23.965
5244.452,13.442,12.935,23.118
5245.658,12.910,12.705,23.573
5246.865,13.456,12.660,24.322
5248.075,14.723,12.328,24.213
5249.282,13.916,12.706,23.941
5250.493,14.008,13.129,23.993
5251.701,14.176,13.308,23.660
5252.912,13.669,13.202,23.424
5254.120,13.667,13.005,23.774
5255.329,13.400,13.228,23.962
5256.541,14.550,13.546,24.764
5257.750,13.998,13.562,25.398
5258.962,15.975,13.824,25.290
5260.172,16.603,14.010,24.662
5261.385,14.677,13.527,24.045
5262.595,13.888,13.363,23.376
5263.806,15.140,13.676,21.508
5265.020,15.214,13.276,20.689
5266.231,13.880,13.040,20.159
5267.446,13.947,13.335,19.791
5268.657,13.289,13.505,20.863
5269.872,13.494,13.356,20.628
5271.085,13.322,13.396,19.895
5272.297,15.300,13.230,20.512
5273.513,13.050,13.123,22.019
5274.726,13.600,13.349,23.027
5275.942,14.536,13.627,23.467
5277.156,15.335,13.360,23.598
5278.373,14.801,13.509,23.862
5279.587,16.952,13.809,24.031
5280.805,13.358,13.782,24.253
5282.020,12.417,13.637,23.339
5283.235,15.760,13.839,22.176
5284.453,13.350,14.102,22.045
5285.669,15.436,14.137,22.223
5286.888,13.726,13.948,23.587
5288.104,15.016,13.743,24.033
5289.323,14.648,13.659,23.972
5290.540,16.339,13.829,24.423
5291.757,16.126,14.268,24.563
5292.977,12.679,13.684,24.694
5294.195,15.243,13.804,24.822
5295.416,16.324,14.042,24.489
5296.634,15.764,13.892,23.820
5297.856,15.441,13.806,23.198
5299.074,16.068,13.975,22.169
5300.293,15.144,13.399,22.936
5301.516,15.335,13.308,23.704
5302.735,13.838,13.458,23.413
5303.958,15.594,13.611,23.684
5305.178,15.566,13.683,24.286
5306.402,14.931,13.193,24.203
5307.622,16.216,13.972,24.404
5308.843,15.696,14.052,24.301
5310.067,14.759,13.420,23.613
5311.289,13.977,13.253,23.825
5312.514,14.916,13.876,24.282
5313.736,13.875,13.675,24.517
5314.961,15.454,13.061,24.440
5316.184,13.542,13.448,23.862
5317.407,15.051,13.659,22.878
5318.633,15.127,13.598,22.829
5319.857,15.078,14.071,23.452
5321.083,15.849,14.061,23.902
5322.308,14.580,13.476,23.838
5323.535,15.014,13.953,23.743
5324.760,14.253,14.143,23.000
5325.985,15.204,13.567,22.396
5327.213,14.895,13.290,22.494
5328.438,14.095,13.635,21.211
5329.667,15.536,13.807,19.323
5330.893,15.517,13.950,20.618
5332.122,13.814,14.128,22.536
5333.349,14.380,13.983,23.234
5334.576,13.483,13.424,23.345
5335.806,13.566,13.308,23.663
5337.033,12.778,13.254,23.624
5338.264,13.475,13.139,23.602
5339.492,15.707,13.324,23.093
5340.724,15.307,13.451,22.725
5341.952,15.277,13.100,21.944
5343.181,15.968,13.225,21.916
5344.413,16.032,13.833,22.936
5345.643,15.854,13.338,23.471
5346.875,13.483,13.633,23.031
5348.105,14.259,14.381,22.600
5349.339,15.803,13.802,22.721
5350.569,15.295,13.568,22.970
5351.800,15.547,14.212,23.471
5353.034,15.043,14.291,23.616
5354.266,14.199,14.079,23.423
5355.500,15.723,14.189,23.487
5356.732,15.071,14.486,24.332
5357.968,14.542,14.247,24.800
5359.200,14.736,13.996,24.075
5360.433,14.629,13.646,23.674
5361.669,14.475,13.490,23.711
5362.903,15.440,13.402,23.000
5364.139,15.374,13.265,22.160
5365.373,16.757,13.736,21.898
5366.611,14.550,13.810,21.848
5367.845,15.464,14.075,21.611
5369.080,13.497,14.093,21.537
5370.318,16.078,13.885,21.567
5371.554,15.713,13.923,20.777
5372.792,15.937,13.915,20.258
5374.028,14.329,13.791,21.798
5375.268,13.446,13.879,23.019
5376.504,12.851,13.913,23.565
5377.744,15.730,13.934,23.063
5378.981,14.041,14.100,22.882
5380.218,14.321,13.983,22.932
5381.459,14.247,14.109,22.207
5382.697,14.690,14.167,21.819
5383.938,17.917,14.141,21.410
5385.177,14.418,14.201,21.581
5386.419,16.358,14.302,22.399
5387.658,14.391,14.146,22.976
5388.897,16.082,14.604,22.540
5390.140,16.909,14.890,21.870
5391.380,16.688,14.705,21.520
5392.623,16.501,14.443,21.518
5393.864,13.417,14.563,21.866
5395.108,15.219,14.747,22.029
5396.349,17.722,14.204,21.345
5397.590,15.917,14.140,20.821
5398.835,17.332,14.656,20.758
5400.077,15.831,14.774,20.742
5401.322,15.020,14.152,20.759
5402.565,14.240,14.369,21.385
5403.810,14.781,14.427,21.351
5405.054,15.051,14.718,20.593
5406.297,16.142,14.627,19.779
5407.544,16.929,14.336,19.857
5408.788,16.272,14.406,20.557
5410.035,14.179,14.159,21.110
5411.280,12.563,14.451,20.984
5412.527,13.905,14.389,21.059
5413.773,16.061,14.049,21.384
5415.018,13.842,13.709,21.118
5416.267,14.435,13.530,20.951
5417.513,14.646,13.711,21.044
5418.762,14.875,13.640,21.611
5420.008,13.128,13.413,21.970
5421.258,14.359,13.501,21.676
5422.505,14.158,13.691,21.912
5423.753,13.365,13.532,21.559
5425.004,15.009,13.508,21.078
5426.252,14.797,13.780,20.864
5427.503,15.313,14.051,21.495
5428.752,16.697,13.829,22.437
5430.003,15.668,13.625,21.156
5431.253,14.054,13.955,20.761
5432.502,15.562,13.803,21.083
5433.755,14.347,14.248,21.121
5435.005,16.769,14.268,20.877
5436.258,14.416,13.885,20.933
5437.509,14.441,13.658,21.395
5438.763,13.547,13.900,21.591
5440.014,14.015,14.227,22.003
5441.265,14.377,13.908,22.224
5442.520,13.740,13.453,22.160
5443.772,15.500,13.717,22.670
5445.027,14.793,14.242,22.323
5446.280,13.981,14.056,21.511
5447.536,16.117,13.779,20.755
5448.789,15.498,14.163,20.319
5450.043,15.062,14.065,21.198
5451.299,15.962,13.978,22.247
5452.553,15.039,14.183,22.421
5453.811,15.344,14.391,22.349
5455.065,16.087,14.690,21.771
5456.323,16.073,14.656,20.583
5457.578,15.087,14.658,20.308
5458.834,15.459,14.242,21.992
5460.093,14.351,13.810,27.497
5461.349,15.994,14.130,37.200
5462.608,16.567,14.399,42.352
5463.865,14.922,13.864,36.013
5465.125,15.946,14.167,26.987
5466.382,16.527,14.325,23.318
5467.640,15.430,14.191,22.802
5468.900,15.465,14.461,22.866
5470.159,15.605,14.250,22.397
5471.420,15.125,14.061,22.540
5472.679,16.455,13.766,22.166
5473.941,15.775,13.855,21.963
5475.200,15.500,14.423,21.813
5476.463,13.758,14.678,21.091
5477.722,16.228,13.845,20.485
5478.982,12.684,14.104,20.334
5480.246,16.124,14.006,21.279
5481.507,14.043,13.657,21.902
5482.771,13.177,13.540,22.156
5484.032,14.259,13.733,22.384
5485.297,14.076,14.127,22.850
5486.558,15.800,14.158,23.087
5487.821,14.634,13.505,22.285
5489.086,15.497,13.773,21.642
5490.349,15.536,14.492,20.951
5491.615,15.620,14.226,21.226
5492.878,12.272,14.322,21.875
5494.145,15.206,14.151,21.748
5495.409,14.123,13.797,21.399
5496.673,15.532,13.990,21.299
5497.941,15.184,14.203,21.525
5499.205,14.452,13.841,21.681
5500.473,15.557,14.232,21.571
5501.739,16.054,13.512,21.875
5503.008,14.587,13.897,21.645
5504.274,16.137,14.166,21.270
5505.540,14.974,13.879,21.154
5506.809,15.339,13.921,20.875
5508.076,16.359,13.726,21.183
5509.346,16.633,13.150,21.415
5510.614,14.251,13.743,21.648
5511.884,15.799,14.213,21.505
5513.152,14.700,13.989,20.987
5514.421,17.134,13.756,20.505
5515.692,15.730,13.543,21.606
5516.961,15.850,13.956,22.003
5518.233,14.368,13.870,21.624
5519.503,15.574,13.826,21.730
5520.776,13.523,13.972,22.182
5522.046,15.034,13.922,22.616
5523.316,15.242,14.122,22.346
5524.590,16.570,14.417,21.851
5525.861,15.674,14.463,21.704
5527.135,15.362,14.254,21.249
5528.406,15.162,14.170,20.476
5529.681,16.576,14.416,19.757
5530.953,16.928,14.431,20.011
5532.226,16.560,14.341,21.184
