Wavelength,Flux,BestFit,SkyFlux
4595.154,12.703,12.978,33.955
4596.212,14.058,12.756,33.351
4597.269,13.404,13.307,34.074
4598.329,13.752,13.112,33.861
4599.387,13.666,12.782,35.185
4600.447,9.934,12.669,34.907
4601.506,16.511,12.647,33.330
4602.567,11.893,12.637,33.927
4603.626,13.456,12.955,34.308
4604.685,16.291,13.385,34.585
4605.747,14.622,13.705,34.237
4606.806,14.441,13.665,34.166
4607.868,14.500,13.344,34.250
4608.928,12.447,13.121,35.397
4609.991,10.980,13.021,37.133
4611.052,12.068,13.317,37.152
4612.113,14.560,13.434,35.392
4613.176,13.513,13.415,34.751
4614.237,15.376,13.486,35.347
4615.301,10.839,13.555,35.427
4616.363,16.414,13.410,35.155
4617.428,11.616,13.206,35.732
4618.490,10.948,12.939,35.463
4619.552,11.725,12.708,34.834
4620.618,11.268,12.431,34.799
4621.681,14.379,11.884,34.196
4622.746,11.086,11.337,34.969
4623.810,9.883,10.934,35.753
4624.876,11.143,10.612,35.372
4625.940,10.642,10.732,35.489
4627.004,10.431,11.539,34.714
4628.071,11.000,12.589,34.566
4629.136,11.413,12.805,35.024
4630.203,12.029,12.058,34.829
4631.268,12.367,11.116,35.026
4632.336,12.406,10.667,35.038
4633.402,11.318,10.893,34.987
4634.468,11.857,11.404,35.291
4635.537,11.347,11.589,34.516
4636.603,13.785,11.669,35.689
4637.672,14.352,11.921,35.466
4638.739,12.529,12.226,32.525
4639.809,13.255,12.417,32.783
4640.876,12.782,12.565,32.513
4641.944,13.502,12.860,33.593
4643.014,11.854,13.154,35.573
4644.082,11.560,13.384,34.997
4645.153,11.735,13.486,33.730
4646.222,12.283,13.429,33.397
4647.293,11.721,13.243,32.243
4648.362,10.653,13.000,31.054
4649.432,12.930,13.181,31.785
4650.504,15.322,13.146,32.193
4651.574,14.101,13.102,32.957
4652.646,13.238,13.391,33.893
4653.717,11.835,13.737,34.791
4654.790,14.394,13.686,33.750
4655.861,12.451,13.539,32.413
4656.934,13.339,13.484,33.357
4658.006,11.468,13.462,34.145
4659.077,12.965,13.353,35.641
4660.152,12.848,13.155,35.337
4661.224,14.001,13.013,35.246
4662.299,13.767,12.776,35.372
4663.371,13.910,12.772,34.898
4664.446,13.556,12.898,34.023
4665.520,14.149,13.149,33.362
4666.593,13.178,13.641,33.134
4667.669,11.104,13.705,31.495
4668.743,12.401,14.029,29.469
4669.819,14.351,14.237,30.238
4670.894,15.326,14.313,33.405
4671.971,16.184,14.254,34.609
4673.046,14.655,13.863,34.775
4674.121,14.999,13.475,33.999
4675.198,14.270,13.039,33.324
4676.274,13.993,12.800,34.738
4677.352,12.372,12.943,35.359
4678.428,14.604,13.287,35.050
4679.507,15.149,13.520,33.279
4680.584,16.013,13.924,32.259
4681.660,14.734,13.894,31.960
4682.740,13.902,13.797,32.361
4683.817,12.351,13.580,33.169
4684.897,13.221,13.343,32.815
4685.975,13.888,13.476,33.122
4687.056,12.734,13.458,33.561
4688.134,14.559,13.332,33.076
4689.212,14.369,13.346,32.382
4690.294,13.625,13.407,32.592
4691.373,14.009,13.493,32.936
4692.454,13.410,13.750,33.078
4693.534,13.367,13.873,33.828
4694.616,13.917,13.972,33.596
4695.696,15.101,14.082,32.591
4696.777,13.624,14.189,33.543
4697.860,15.597,14.248,33.667
4698.940,14.848,14.226,32.615
4700.024,13.241,14.187,32.247
4701.105,12.877,14.058,32.050
4702.189,14.621,14.042,31.110
4703.271,12.133,13.923,31.092
4704.353,15.849,13.722,29.762
4705.438,16.809,13.801,30.361
4706.520,12.720,13.714,32.269
4707.606,12.999,13.217,32.177
4708.689,11.576,12.846,30.766
4709.774,13.750,12.727,30.368
4710.858,14.152,12.793,31.407
4711.942,11.782,12.983,32.275
4713.028,13.250,12.958,32.837
4714.112,14.263,12.906,32.836
4715.199,14.234,13.215,32.147
4716.284,15.158,13.423,32.227
4717.372,14.472,13.356,32.782
4718.457,15.449,13.504,33.765
4719.542,13.282,13.560,34.710
4720.631,14.229,13.558,35.237
4721.717,17.007,13.538,35.089
4722.805,14.916,13.574,34.439
4723.892,15.702,13.579,34.107
4724.981,13.166,13.438,35.131
4726.068,12.522,13.554,34.887
4727.155,14.031,13.502,33.643
4728.246,13.164,13.683,32.535
4729.333,11.089,13.929,32.007
4730.424,12.959,13.998,32.131
4731.512,11.885,14.050,31.450
4732.603,13.248,14.168,30.767
4733.692,14.397,14.137,31.101
4734.781,12.957,13.759,32.234
4735.873,14.429,13.340,33.147
4736.962,13.443,13.105,32.288
4738.054,11.834,12.926,32.481
4739.144,13.857,12.870,33.539
4740.237,15.811,13.061,33.629
4741.328,13.726,13.141,33.785
4742.421,9.947,13.141,33.829
4743.512,14.256,13.275,33.301
4744.603,15.844,13.572,34.670
4745.697,17.420,13.819,34.046
4746.789,13.649,13.920,33.712
4747.884,14.047,14.092,33.831
4748.976,16.852,14.299,33.385
4750.071,13.825,14.314,33.117
4751.164,14.822,14.109,33.568
4752.257,14.856,14.223,33.360
4753.353,12.211,14.282,32.853
4754.446,15.622,14.151,32.301
4755.543,11.586,13.851,31.942
4756.637,14.132,13.639,31.243
4757.734,13.790,13.756,31.488
4758.828,14.301,13.750,31.583
4759.923,14.203,14.086,31.998
4761.020,14.428,14.422,32.472
4762.116,15.832,14.566,32.015
4763.214,15.150,14.458,31.094
4764.310,14.507,14.149,30.620
4765.408,14.092,14.078,30.702
4766.504,12.774,13.501,30.792
4767.601,12.746,12.569,30.869
4768.700,11.543,12.025,30.534
4769.797,10.724,12.063,31.320
4770.897,11.928,12.202,32.346
4771.995,15.228,12.765,29.933
4773.095,16.770,13.613,29.619
4774.193,13.843,14.110,31.587
4775.292,16.720,14.240,31.997
4776.393,14.128,14.171,32.341
4777.492,15.090,13.904,32.481
4778.593,15.395,13.695,33.116
4779.693,13.626,13.605,33.295
4780.795,12.749,13.726,33.533
4781.895,14.397,13.639,33.328
4782.995,13.018,13.431,32.475
4784.098,14.234,13.804,32.025
4785.198,13.342,14.186,31.258
4786.302,12.779,14.198,31.169
4787.403,13.447,14.230,30.806
4788.507,15.317,14.362,30.514
4789.608,15.690,14.476,30.185
4790.710,13.365,14.455,30.694
4791.815,13.568,14.070,30.902
4792.917,15.503,13.852,31.046
4794.022,13.617,13.724,31.942
4795.125,12.627,13.515,32.665
4796.231,14.156,13.371,32.869
4797.334,13.431,13.520,32.688
4798.438,14.583,13.442,32.593
4799.545,13.502,13.495,32.104
4800.649,11.952,13.616,31.756
4801.756,13.720,13.746,31.296
4802.860,15.922,13.835,31.306
4803.968,14.643,13.856,31.696
4805.073,11.441,13.989,32.291
4806.178,14.825,13.684,31.636
4807.287,12.842,13.258,30.934
4808.393,12.870,13.302,30.839
4809.501,13.710,13.754,30.242
4810.608,14.668,13.990,30.653
4811.717,13.927,14.381,31.448
4812.824,12.597,14.649,31.967
4813.931,14.333,14.703,31.987
4815.041,15.379,14.550,31.789
4816.149,15.049,14.191,31.989
4817.260,13.818,13.662,33.031
4818.368,12.616,13.193,32.789
4819.479,12.994,12.904,32.210
4820.588,14.001,12.515,32.812
4821.697,13.979,12.434,32.894
4822.809,14.479,12.765,32.324
4823.918,14.469,12.950,31.121
4825.030,12.988,13.306,30.660
4826.140,14.230,13.788,30.798
4827.253,14.086,14.186,31.879
4828.364,15.078,14.192,31.689
4829.477,16.682,13.896,30.861
4830.588,13.058,13.761,31.477
4831.699,13.676,13.653,30.946
4832.814,16.013,13.756,30.880
4833.925,14.388,13.729,31.606
4835.040,12.893,13.637,31.484
4836.152,16.025,13.593,30.798
4837.268,14.499,13.448,31.001
4838.380,14.288,13.234,31.130
4839.493,14.864,12.943,30.832
4840.609,13.587,12.693,30.270
4841.723,14.700,12.510,30.067
4842.840,13.062,12.531,30.265
4843.954,12.938,12.930,30.413
4845.071,15.379,13.268,30.319
4846.185,15.178,13.216,30.237
4847.300,14.572,13.150,31.080
4848.418,13.215,13.021,31.433
4849.533,11.655,12.607,30.680
4850.652,12.094,12.024,29.553
4851.767,13.597,11.756,29.255
4852.886,12.894,11.406,29.872
4854.003,10.568,11.301,30.318
4855.119,10.829,11.473,29.352
4856.239,11.965,11.629,28.030
4857.356,11.400,11.601,26.954
4858.476,11.347,11.797,26.000
4859.594,11.303,11.816,25.781
4860.714,12.456,11.508,24.342
4861.833,11.326,11.310,20.953
4862.951,12.455,11.488,19.484
4864.072,11.927,11.746,22.073
4865.191,13.443,11.959,24.459
4866.313,12.350,12.383,25.483
4867.433,13.823,12.607,26.912
4868.555,11.366,12.980,27.398
4869.675,17.099,13.633,26.836
4870.796,15.589,14.041,27.164
4871.919,15.006,14.552,26.283
4873.039,12.072,14.664,25.701
4874.163,13.969,14.573,26.871
4875.284,14.362,14.362,27.331
4876.409,15.774,14.057,27.646
4877.531,13.535,13.701,28.011
4878.653,13.682,13.025,28.161
4879.778,13.775,12.476,28.898
4880.900,13.721,12.144,29.687
4882.026,13.056,12.159,30.000
4883.149,11.427,12.590,29.687
4884.275,13.029,13.206,29.731
4885.398,14.200,13.498,29.396
4886.522,13.532,13.478,28.524
4887.649,13.320,13.545,27.584
4888.774,13.678,13.476,27.261
4889.901,13.194,13.281,27.069
4891.026,13.696,13.360,25.800
4892.154,14.832,12.889,25.087
4893.279,13.734,12.233,26.154
4894.405,13.281,12.014,28.011
4895.533,14.594,12.863,29.585
4896.660,15.165,14.877,29.629
4897.789,13.168,16.993,30.115
4898.916,14.115,17.046,30.519
4900.045,12.393,14.945,30.128
4901.172,15.360,12.879,28.673
4902.300,10.133,11.910,29.204
4903.430,12.759,11.919,29.472
4904.558,11.907,12.362,28.299
4905.689,15.437,12.745,28.813
4906.818,10.282,13.071,30.819
4907.950,13.378,13.243,30.104
4909.079,14.846,13.119,28.608
4910.208,13.788,12.756,28.155
4911.340,13.346,12.498,27.092
4912.470,13.107,12.649,26.739
4913.603,14.094,13.077,27.707
4914.733,16.500,13.588,29.007
4915.867,13.920,14.000,30.290
4916.997,13.010,14.235,29.544
4918.131,15.325,14.277,28.791
4919.263,14.766,14.052,27.236
4920.394,14.919,14.287,24.711
4921.529,16.405,14.573,23.982
4922.661,15.776,14.820,25.019
4923.796,15.087,15.053,25.965
4924.929,17.539,15.101,26.932
4926.065,14.307,15.109,27.775
4927.198,14.960,14.830,28.059
4928.331,15.291,14.559,28.273
4929.468,14.239,14.370,29.442
4930.602,14.271,14.234,30.068
4931.739,12.807,14.207,29.424
4932.873,14.199,14.195,28.466
4934.011,14.969,14.182,27.734
4935.146,13.983,14.044,26.825
4936.281,13.247,13.762,26.927
4937.420,13.096,13.605,27.896
4938.556,15.369,13.929,27.373
4939.694,13.724,14.331,26.085
4940.831,14.747,14.378,26.059
4941.970,14.741,14.364,27.168
4943.107,17.282,14.285,28.219
4944.244,15.908,13.822,28.384
4945.384,15.442,12.904,28.067
4946.522,13.526,12.395,28.215
4947.663,12.493,12.232,28.205
4948.801,14.362,12.388,28.340
4949.942,10.939,12.814,29.677
4951.081,13.792,13.247,28.897
4952.220,15.043,13.357,27.777
4953.362,12.450,13.457,28.785
4954.501,14.264,13.829,29.502
4955.644,15.332,13.949,29.218
4956.784,15.210,13.960,28.314
4957.927,11.748,14.069,25.476
4959.067,14.225,14.041,23.584
4960.208,15.351,14.091,24.923
4961.352,14.686,14.497,27.698
4962.493,15.805,14.594,28.538
4963.638,15.102,14.485,28.650
4964.779,15.659,14.397,29.219
4965.924,14.096,14.125,28.576
4967.067,14.077,13.961,28.760
4968.209,13.642,13.971,28.815
4969.355,14.572,13.876,28.065
4970.498,14.554,13.661,27.857
4971.644,11.648,13.545,28.337
4972.788,14.114,13.671,28.851
4973.935,14.171,13.778,29.377
4975.079,14.652,13.963,28.553
4976.224,15.920,14.356,28.990
4977.371,16.373,14.716,29.608
4978.516,17.171,14.866,29.272
4979.664,16.651,14.874,28.779
4980.810,15.099,14.488,28.962
4981.958,15.556,14.172,28.900
4983.104,15.081,14.050,28.136
4984.251,13.271,13.970,26.967
4985.400,14.003,14.074,26.946
4986.547,14.229,14.686,27.732
4987.697,15.053,15.018,28.465
4988.844,16.265,14.969,29.255
4989.995,15.375,14.771,29.205
4991.143,14.694,14.606,29.202
4992.291,14.666,14.549,28.442
4993.442,15.869,14.577,27.156
4994.591,16.724,14.555,27.558
4995.743,16.492,14.510,28.086
4996.892,16.246,14.563,28.427
4998.044,15.485,14.591,29.089
4999.194,13.746,14.503,28.507
5000.344,15.835,14.441,26.941
5001.497,13.726,14.449,25.845
5002.648,15.792,14.297,25.291
5003.801,15.587,14.108,25.921
5004.952,12.128,13.987,25.509
5006.106,16.578,14.092,24.731
5007.258,11.850,14.576,24.419
5008.413,16.314,15.024,23.863
5009.565,17.498,15.092,25.851
5010.717,15.184,15.136,26.556
5011.873,15.179,14.894,25.691
5013.026,14.407,14.445,24.860
5014.182,12.532,14.552,24.803
5015.335,14.856,14.640,24.035
5016.492,14.423,14.861,24.818
5017.646,17.663,15.044,24.665
5018.800,14.757,15.257,23.720
5019.958,15.821,15.432,24.030
5021.112,13.982,15.280,25.231
5022.270,16.872,15.239,25.125
5023.426,16.959,15.230,24.618
5024.584,14.418,14.987,24.747
5025.740,17.531,14.569,25.444
5026.896,15.622,14.221,25.694
5028.055,12.548,14.117,25.366
5029.212,13.933,14.209,24.868
5030.372,13.289,14.131,26.193
5031.529,13.559,13.974,27.284
5032.689,13.485,13.834,27.124
5033.847,14.881,13.820,27.064
5035.005,13.034,14.054,27.506
5036.166,14.318,14.299,26.479
5037.325,17.325,14.450,25.069
5038.486,13.850,14.561,24.805
5039.645,13.506,14.593,24.946
5040.807,14.800,14.529,24.266
5041.967,14.362,14.444,23.225
5043.127,14.361,14.305,23.133
5044.290,15.783,14.649,23.943
5045.450,14.896,15.046,25.649
5046.614,15.133,15.362,26.944
5047.775,15.990,15.566,27.248
5048.939,16.801,15.544,26.153
5050.100,18.289,15.797,24.532
5051.262,16.550,15.929,24.317
5052.427,14.400,15.808,24.815
5053.589,14.863,15.483,24.893
5054.754,15.753,15.113,25.300
5055.917,15.677,14.801,26.166
5057.083,14.434,14.296,26.269
5058.247,15.291,14.462,26.607
5059.410,16.186,14.911,26.155
5060.577,14.818,15.374,25.959
5061.741,14.255,15.728,26.348
5062.908,15.303,15.783,26.247
5064.073,18.828,15.705,26.875
5065.241,15.421,15.327,26.345
5066.406,13.710,15.107,25.399
5067.572,16.339,15.028,24.982
5068.740,16.169,14.987,24.988
5069.906,17.176,15.145,25.105
5071.075,15.496,15.213,25.964
5072.242,16.564,15.144,26.358
5073.412,15.704,14.996,25.822
5074.579,17.113,15.148,25.020
5075.746,14.835,15.597,25.244
5076.917,15.233,15.751,25.637
5078.084,15.517,15.741,25.129
5079.255,16.841,15.713,25.188
5080.424,15.894,15.659,24.089
5081.595,16.302,15.950,23.617
5082.764,17.584,16.508,24.805
5083.934,16.326,16.576,25.433
5085.106,16.090,16.513,26.384
5086.276,17.378,16.319,27.368
5087.449,16.282,16.200,27.495
5088.619,17.589,16.174,27.428
5089.793,14.273,16.125,26.745
5090.964,17.171,16.021,25.678
5092.135,14.778,16.004,25.871
5093.309,15.631,15.830,26.366
5094.481,15.146,15.639,26.217
5095.655,16.404,15.559,26.391
5096.828,14.675,15.524,26.552
5098.003,14.082,15.406,25.724
5099.176,15.188,15.447,24.470
5100.352,16.100,15.603,23.524
5101.525,14.445,15.668,23.891
5102.699,16.997,15.685,25.075
5103.875,14.278,15.658,25.814
5105.049,17.034,15.429,25.159
5106.227,15.436,15.243,25.573
5107.401,14.434,14.842,25.126
5108.579,16.290,14.522,24.047
5109.754,15.098,14.318,23.864
5110.930,15.832,14.147,23.668
5112.108,15.855,14.114,24.141
5113.284,14.303,14.291,25.193
5114.463,13.273,14.554,25.080
5115.640,15.526,14.435,24.373
5116.820,15.008,14.206,25.549
5117.997,13.815,14.399,26.731
5119.174,14.118,14.999,26.910
5120.355,14.462,15.341,26.205
5121.533,15.018,15.635,25.580
5122.714,16.021,15.616,25.417
5123.892,17.381,15.444,24.355
5125.074,15.867,15.436,23.176
5126.253,15.132,15.531,23.164
5127.432,15.380,15.367,23.397
5128.614,14.566,15.240,23.593
5129.794,14.484,15.236,23.802
5130.977,15.763,15.251,23.914
5132.157,14.250,15.145,23.465
5133.341,15.866,14.903,23.719
5134.522,15.640,14.740,24.216
5135.703,14.230,14.705,24.546
5136.887,15.762,14.889,24.857
5138.069,16.558,14.991,23.395
5139.254,14.029,14.904,22.647
5140.436,14.768,15.004,23.126
5141.621,13.997,15.158,23.312
5142.804,15.760,15.515,23.025
5143.987,17.036,15.806,23.064
5145.174,16.597,15.855,23.735
5146.357,14.822,15.892,23.961
5147.544,14.909,16.207,23.856
5148.728,15.624,15.958,24.117
5149.915,15.327,15.518,24.412
5151.100,14.865,15.455,24.932
5152.285,15.986,15.587,24.857
5153.473,14.963,15.717,24.382
5154.659,15.645,16.023,24.661
5155.847,14.502,15.920,24.559
5157.034,17.946,16.112,24.669
5158.223,16.248,15.904,24.610
5159.409,15.042,15.625,24.654
5160.596,14.595,15.788,24.437
5161.786,14.195,15.954,24.109
5162.974,16.408,15.842,23.712
5164.164,15.912,15.866,22.859
5165.352,17.149,15.791,22.459
5166.544,15.935,15.678,21.819
5167.732,15.942,15.545,19.675
5168.921,16.744,15.173,17.296
5170.113,14.787,15.093,18.258
5171.302,14.933,14.972,19.828
5172.495,15.573,14.886,18.769
5173.685,15.582,15.042,17.224
5174.878,12.951,15.341,17.580
5176.068,14.350,15.443,20.553
5177.259,14.039,15.708,23.056
5178.453,16.732,15.749,23.724
5179.644,15.173,15.746,24.866
5180.838,12.577,15.570,24.915
5182.030,15.539,15.259,23.459
5183.225,16.545,15.300,20.109
5184.418,15.417,15.343,16.657
5185.610,14.712,15.114,16.232
5186.806,15.916,15.213,19.511
5187.999,15.806,15.419,22.764
5189.196,14.367,15.363,24.459
5190.389,14.877,15.337,24.098
5191.586,18.228,15.376,23.206
5192.781,15.029,15.437,22.185
5193.978,15.312,15.710,21.774
5195.173,18.829,15.826,21.929
5196.368,16.315,15.665,22.701
5197.566,15.225,15.818,22.816
5198.762,15.255,16.048,23.667
5199.961,17.720,16.135,24.626
5201.157,17.088,16.319,25.181
5202.357,19.531,16.424,24.595
5203.553,18.740,16.315,24.610
5204.750,15.075,16.262,24.152
5205.951,17.662,16.079,23.160
5207.148,14.335,16.042,21.976
5208.349,18.360,16.109,21.275
5209.547,15.586,16.125,22.336
5210.748,14.867,16.028,22.996
5211.947,15.777,15.954,24.022
5213.146,16.527,16.112,24.185
5214.348,16.056,16.224,23.959
5215.548,16.541,16.300,23.524
5216.751,17.600,16.387,22.247
5217.951,17.544,16.393,22.019
5219.154,15.356,16.228,23.265
5220.355,13.288,16.305,23.926
5221.556,18.467,16.129,24.164
5222.760,15.635,16.077,24.385
5223.961,15.580,16.069,24.614
5225.166,16.382,16.001,24.544
5226.368,14.580,16.164,23.168
5227.573,15.823,16.120,21.318
5228.776,18.152,15.965,20.954
5229.978,16.801,15.819,21.612
5231.184,18.276,15.730,22.915
5232.388,14.758,15.686,23.550
5233.594,13.902,15.628,23.396
5234.798,15.853,15.493,22.314
5236.006,15.572,15.447,21.541
5237.210,15.671,15.555,22.806
5238.415,15.672,15.727,24.334
5239.623,17.321,15.808,24.489
5240.828,17.959,15.665,24.730
5242.037,17.584,15.261,24.864
5243.243,16.346,14.975,24.168
5244.452,13.861,14.826,23.682
5245.658,15.082,14.866,23.380
5246.865,17.126,15.064,23.775
5248.075,16.335,15.224,23.871
5249.282,16.119,15.509,22.897
5250.493,17.419,15.646,22.688
5251.701,16.478,15.551,22.939
5252.912,14.810,15.431,23.190
5254.120,15.929,15.455,23.810
5255.329,15.152,15.601,23.760
5256.541,16.602,16.071,24.228
5257.750,14.801,16.288,25.034
5258.962,15.488,16.224,25.128
5260.172,16.862,16.111,24.336
5261.385,15.937,16.006,23.464
5262.595,15.311,15.720,22.145
5263.806,18.137,15.414,20.804
5265.020,16.476,15.045,19.855
5266.231,15.975,14.772,19.326
5267.446,16.242,14.563,19.302
5268.657,16.247,14.531,19.628
5269.872,16.384,14.975,19.737
5271.085,15.483,15.292,19.483
5272.297,15.403,15.564,19.947
5273.513,16.334,15.621,21.292
5274.726,14.908,15.631,21.973
5275.942,16.234,15.792,21.749
5277.156,16.607,15.907,23.068
5278.373,15.727,15.758,23.536
5279.587,18.674,15.661,22.813
5280.805,17.221,15.589,23.144
5282.020,15.231,15.484,22.626
5283.235,18.395,15.463,21.625
5284.453,16.741,15.708,21.465
5285.669,15.784,15.948,21.919
5286.888,18.982,16.035,22.431
5288.104,18.001,16.033,23.451
5289.323,17.422,15.996,23.970
5290.540,14.976,15.889,24.132
5291.757,13.996,15.719,24.322
5292.977,17.033,15.841,24.059
5294.195,16.176,15.677,24.393
5295.416,14.682,15.632,24.544
5296.634,17.386,15.737,23.487
5297.856,16.168,15.806,22.372
5299.074,16.536,15.905,21.944
5300.293,18.285,15.868,22.156
5301.516,16.458,15.668,22.840
5302.735,16.193,15.310,22.742
5303.958,16.671,15.142,22.450
5305.178,16.516,15.275,22.843
5306.402,16.902,15.264,23.275
5307.622,15.387,15.197,23.419
5308.843,14.952,15.062,23.298
5310.067,16.181,15.107,23.345
5311.289,14.616,15.165,23.841
5312.514,15.894,15.110,23.632
5313.736,15.505,15.226,23.541
5314.961,13.596,15.343,24.209
5316.184,15.690,15.420,23.856
5317.407,16.099,15.501,22.164
5318.633,13.969,15.552,22.725
5319.857,15.185,15.474,23.034
5321.083,16.911,15.359,23.369
5322.308,13.622,15.814,23.236
5323.535,17.803,15.885,22.635
5324.760,15.686,15.979,22.519
5325.985,18.590,16.153,21.659
5327.213,16.678,16.217,21.978
5328.438,16.589,16.315,21.123
5329.667,15.700,16.403,18.897
5330.893,15.398,16.268,20.356
5332.122,17.411,16.133,21.964
5333.349,16.905,15.998,23.004
5334.576,15.216,15.706,22.656
5335.806,16.116,15.287,22.345
5337.033,13.707,15.047,23.170
5338.264,15.463,15.049,23.100
5339.492,16.582,15.218,22.412
5340.724,16.235,15.483,21.777
5341.952,14.754,15.719,21.548
5343.181,14.594,15.752,21.926
5344.413,14.780,15.698,22.377
5345.643,16.253,15.767,22.167
5346.875,15.789,15.850,22.788
5348.105,14.816,15.849,22.841
5349.339,16.737,15.793,22.472
5350.569,16.717,15.789,22.425
5351.800,15.948,15.864,22.692
5353.034,14.534,15.889,23.113
5354.266,17.073,15.948,22.300
5355.500,17.129,16.191,22.719
5356.732,14.603,16.407,24.794
5357.968,18.207,16.155,24.932
5359.200,17.964,16.139,23.747
5360.433,17.327,16.334,22.675
5361.669,17.574,16.172,22.326
5362.903,17.363,15.908,22.195
5364.139,15.027,15.893,21.731
5365.373,17.307,15.770,21.349
5366.611,16.007,15.542,21.318
5367.845,16.035,15.682,21.365
5369.080,15.660,15.755,21.057
5370.318,16.236,15.768,20.582
5371.554,15.875,15.805,20.251
5372.792,14.394,15.574,20.014
5374.028,15.509,15.464,20.564
5375.268,16.906,15.127,21.955
5376.504,15.077,14.986,22.061
5377.744,16.304,15.017,22.251
5378.981,14.846,15.063,22.404
5380.218,16.223,15.315,21.861
5381.459,16.024,15.475,22.037
5382.697,15.688,15.614,21.797
5383.938,15.579,15.800,21.078
5385.177,16.720,15.909,20.943
5386.419,16.919,15.917,21.494
5387.658,18.866,16.072,21.808
5388.897,18.530,16.307,21.803
5390.140,16.990,16.220,21.476
5391.380,16.003,16.207,21.211
5392.623,16.403,16.283,21.070
5393.864,16.753,16.238,20.955
5395.108,15.218,16.083,21.326
5396.349,14.854,15.736,21.021
5397.590,16.024,15.684,20.184
5398.835,15.205,15.748,19.932
5400.077,16.495,15.692,20.269
5401.322,16.218,15.572,20.339
5402.565,15.869,15.637,20.718
5403.810,15.699,15.698,20.806
5405.054,15.004,15.689,19.862
5406.297,16.608,15.715,19.179
5407.544,16.169,15.929,19.343
5408.788,16.957,16.284,19.968
5410.035,17.703,16.482,20.359
5411.280,17.399,16.547,19.609
5412.527,16.744,16.618,19.743
5413.773,17.188,16.236,20.814
5415.018,17.031,15.920,20.998
5416.267,16.164,16.035,20.676
5417.513,17.417,15.836,20.847
5418.762,16.259,15.830,21.473
5420.008,18.186,16.106,21.492
5421.258,17.080,16.058,20.817
5422.505,17.183,15.884,20.844
5423.753,14.986,15.829,21.440
5425.004,16.314,15.499,20.692
5426.252,16.151,15.536,20.752
5427.503,15.321,15.828,21.509
5428.752,17.627,15.793,21.678
5430.003,15.401,15.748,21.002
5431.253,15.694,16.017,20.080
5432.502,16.722,16.047,20.807
5433.755,15.041,15.946,21.746
5435.005,15.191,16.127,21.611
5436.258,15.876,16.242,20.802
5437.509,17.422,16.293,20.374
5438.763,16.068,16.370,21.098
5440.014,14.845,16.210,21.621
5441.265,16.135,15.954,21.763
5442.520,16.713,15.782,21.982
5443.772,16.499,15.589,21.721
5445.027,15.516,15.472,21.126
5446.280,16.207,15.532,20.553
5447.536,15.869,15.653,19.786
5448.789,17.520,15.893,19.873
5450.043,17.134,15.600,20.872
5451.299,18.833,15.514,21.624
5452.553,15.341,15.546,22.167
5453.811,15.537,15.382,21.838
5455.065,16.137,15.502,21.514
5456.323,14.757,15.708,20.885
5457.578,17.929,15.710,20.607
5458.834,14.794,15.596,21.024
5460.093,16.965,15.468,25.995
5461.349,14.201,15.372,37.234
5462.608,17.269,15.330,42.950
5463.865,15.592,15.242,35.475
5465.125,17.062,15.257,26.064
5466.382,16.345,15.280,22.982
5467.640,16.252,15.302,21.613
5468.900,14.863,15.309,21.151
5470.159,15.693,15.185,22.327
5471.420,15.452,15.071,21.992
5472.679,15.545,14.887,21.213
5473.941,16.786,14.845,21.118
5475.200,15.095,14.800,21.056
5476.463,14.433,14.510,20.822
5477.722,14.454,14.086,20.207
5478.982,16.084,13.737,19.518
5480.246,14.632,13.610,20.128
5481.507,16.079,13.748,20.900
5482.771,14.626,15.856,20.861
5484.032,20.069,21.345,20.969
5485.297,23.268,28.009,21.686
5486.558,24.788,29.518,22.349
5487.821,23.470,24.505,21.670
5489.086,16.812,18.099,21.088
5490.349,16.187,14.397,20.797
5491.615,14.586,13.719,20.823
5492.878,14.758,13.556,21.253
5494.145,12.916,13.588,20.863
5495.409,15.105,13.724,20.165
5496.673,11.882,13.684,20.556
5497.941,14.628,13.659,20.356
5499.205,14.104,13.871,20.615
5500.473,14.240,14.090,21.502
5501.739,14.510,14.357,21.380
5503.008,14.920,14.610,20.949
5504.274,13.806,14.829,20.383
5505.540,14.732,15.075,20.531
5506.809,15.675,15.302,20.911
5508.076,16.301,15.272,20.881
5509.346,15.701,15.034,20.698
5510.614,14.679,15.019,20.787
5511.884,15.358,14.949,20.758
5513.152,15.945,14.734,20.446
5514.421,15.535,14.560,21.006
5515.692,14.297,14.545,21.393
5516.961,15.651,14.543,20.986
5518.233,13.207,14.634,21.159
5519.503,16.393,14.553,20.736
5520.776,15.744,14.647,21.194
5522.046,15.859,15.182,22.087
5523.316,18.143,15.636,21.871
5524.590,15.868,16.087,21.316
5525.861,15.591,16.336,20.993
5527.135,16.120,16.317,20.579
5528.406,15.655,16.065,20.080
5529.681,16.930,15.799,19.427
5530.953,16.061,15.827,18.769
5532.226,17.304,15.862,19.807
5533.501,14.927,15.882,21.234
5534.774,16.275,15.987,20.768
5536.051,17.673,16.146,20.151
5537.324,17.593,16.200,20.065
5538.601,16.537,16.002,20.612
5539.875,16.198,15.629,20.564
5541.150,16.010,15.359,20.361
5542.428,16.260,15.334,21.473
5543.703,15.949,15.609,22.330
5544.981,14.811,15.931,22.271
5546.257,18.048,15.849,21.909
5547.536,16.223,15.903,21.131
5548.812,17.058,15.737,20.599
5550.088,16.585,15.259,20.923
5551.368,13.320,14.579,21.445
