Wavelength,Flux,BestFit,SkyFlux
4574.041,12.290,11.659,36.454
4575.093,12.127,11.454,37.090
4576.148,13.823,11.484,37.472
4577.201,10.109,11.582,38.228
4578.256,13.070,11.697,37.295
4579.309,12.092,11.610,36.565
4580.365,12.488,11.145,35.424
4581.419,11.436,10.989,33.817
4582.473,10.623,11.146,33.624
4583.530,12.224,11.217,34.298
4584.584,13.001,11.295,34.218
4585.641,11.619,11.466,34.394
4586.696,10.777,11.546,35.111
4587.754,11.240,11.422,34.813
4588.809,11.134,11.162,35.942
4589.865,10.706,10.831,37.251
4590.923,11.401,10.599,37.197
4591.980,9.007,10.614,35.743
4593.038,11.347,10.858,34.177
4594.095,13.684,11.090,34.318
4595.154,11.785,11.284,35.011
4596.212,10.487,11.503,34.258
4597.269,12.274,11.627,33.611
4598.329,12.052,11.649,33.856
4599.387,11.316,11.693,34.362
4600.447,13.135,11.643,34.685
4601.506,11.616,11.508,34.334
4602.567,10.211,11.303,34.482
4603.626,10.838,11.226,34.649
4604.685,10.562,11.055,34.160
4605.747,13.019,10.468,33.988
4606.806,9.128,10.256,34.810
4607.868,10.286,10.609,35.202
4608.928,11.572,11.205,35.649
4609.991,12.472,11.525,36.658
4611.052,9.104,11.540,37.313
4612.113,10.515,11.657,36.268
4613.176,11.627,11.779,35.238
4614.237,11.660,11.353,34.970
4615.301,12.662,11.093,34.053
4616.363,10.901,11.115,33.860
4617.428,12.915,11.091,33.878
4618.490,14.608,10.893,33.546
4619.552,11.867,10.977,33.395
4620.618,9.643,11.063,34.287
4621.681,10.660,10.868,34.660
4622.746,12.836,10.972,35.184
4623.810,11.212,11.366,35.954
4624.876,12.058,11.251,36.303
4625.940,9.682,10.738,35.287
4627.004,11.252,10.708,35.140
4628.071,9.870,10.589,34.953
4629.136,10.193,10.590,35.510
4630.203,11.242,10.854,35.163
4631.268,10.253,11.104,35.113
4632.336,11.941,11.499,35.436
4633.402,12.781,11.583,35.612
4634.468,12.936,11.287,35.500
4635.537,10.742,10.873,35.034
4636.603,9.354,10.471,34.920
4637.672,10.679,10.247,34.456
4638.739,11.255,10.779,33.492
4639.809,10.736,10.663,33.523
4640.876,9.335,10.406,34.151
4641.944,9.260,10.336,34.152
4643.014,11.762,10.301,34.533
4644.082,10.049,10.173,34.437
4645.153,10.331,10.414,33.795
4646.222,10.784,10.761,33.329
4647.293,11.891,11.002,32.624
4648.362,10.779,10.887,31.481
4649.432,10.774,10.519,31.186
4650.504,10.444,10.297,32.497
4651.574,9.660,10.249,33.769
4652.646,9.340,10.412,36.234
4653.717,9.920,10.422,36.097
4654.790,9.701,10.410,35.396
4655.861,10.135,10.509,33.256
4656.934,10.334,10.572,32.960
4658.006,8.394,10.494,33.973
4659.077,9.487,10.289,35.148
4660.152,12.037,10.092,35.734
4661.224,14.065,9.980,35.552
4662.299,10.551,9.753,35.560
4663.371,6.886,9.222,35.758
4664.446,6.855,8.847,34.235
4665.520,8.150,8.538,33.574
4666.593,8.065,8.301,32.729
4667.669,7.767,8.516,31.094
4668.743,12.188,9.532,30.721
4669.819,9.239,10.986,31.729
4670.894,8.753,11.336,32.941
4671.971,9.337,10.295,34.531
4673.046,7.670,8.946,34.656
4674.121,7.113,8.273,33.715
4675.198,6.925,8.453,34.029
4676.274,6.965,8.892,34.890
4677.352,8.705,8.970,35.341
4678.428,10.007,9.039,34.412
4679.507,10.534,9.340,33.291
4680.584,8.579,9.587,32.925
4681.660,9.814,9.671,33.158
4682.740,7.958,9.857,33.970
4683.817,9.525,10.174,33.402
4684.897,9.356,10.368,33.669
4685.975,10.401,10.541,33.920
4687.056,10.914,10.627,33.653
4688.134,9.125,10.594,33.506
4689.212,10.169,10.494,33.676
4690.294,9.880,10.244,33.027
4691.373,10.321,10.459,32.434
4692.454,11.195,10.404,32.538
4693.534,11.109,10.299,32.590
4694.616,9.981,10.565,33.033
4695.696,10.337,10.978,34.177
4696.777,10.362,10.891,34.445
4697.860,7.407,10.752,33.955
4698.940,9.802,10.684,32.632
4700.024,10.561,10.709,31.226
4701.105,12.550,10.696,31.092
4702.189,8.416,10.502,31.962
4703.271,9.165,10.360,31.459
4704.353,9.568,10.216,30.646
4705.438,9.231,10.228,31.158
4706.520,11.187,10.305,32.467
4707.606,9.192,10.505,32.826
4708.689,11.210,10.888,31.724
4709.774,10.481,10.844,31.488
4710.858,10.637,11.108,31.723
4711.942,11.751,11.368,32.422
4713.028,10.468,11.438,33.659
4714.112,10.250,11.304,33.652
4715.199,11.569,11.041,32.303
4716.284,11.620,10.882,31.938
4717.372,11.338,10.419,33.120
4718.457,11.573,10.156,34.299
4719.542,11.562,10.339,34.837
4720.631,10.248,10.671,34.922
4721.717,11.407,10.793,34.673
4722.805,11.492,11.093,34.336
4723.892,11.657,11.140,33.881
4724.981,12.339,11.243,34.434
4726.068,13.727,11.032,34.761
4727.155,12.123,10.688,34.061
4728.246,10.885,10.889,33.623
4729.333,11.698,10.814,32.474
4730.424,10.812,10.770,31.824
4731.512,10.414,10.718,31.383
4732.603,8.810,10.710,31.647
4733.692,9.279,10.824,32.585
4734.781,10.919,11.002,32.893
4735.873,11.148,11.055,32.793
4736.962,12.154,11.054,33.104
4738.054,12.155,11.140,33.102
4739.144,10.324,11.212,33.543
4740.237,10.599,11.214,34.676
4741.328,9.615,11.217,34.046
4742.421,11.200,11.162,33.172
4743.512,11.996,11.178,34.019
4744.603,9.674,11.256,34.680
4745.697,13.379,11.136,34.074
4746.789,8.484,10.947,33.581
4747.884,10.610,11.056,33.906
4748.976,11.008,10.963,33.409
4750.071,11.802,10.600,32.853
4751.164,8.843,10.285,33.403
4752.257,9.434,10.142,33.049
4753.353,9.665,10.212,33.194
4754.446,11.230,10.412,32.535
4755.543,11.585,10.317,31.482
4756.637,11.384,10.217,30.807
4757.734,11.193,10.491,30.770
4758.828,8.956,10.684,31.798
4759.923,8.934,10.631,33.066
4761.020,10.620,10.737,32.820
4762.116,9.112,10.816,32.177
4763.214,9.783,10.797,30.652
4764.310,9.901,10.763,30.182
4765.408,11.218,10.774,30.660
4766.504,9.270,10.735,29.849
4767.601,11.820,10.575,29.812
4768.700,9.340,10.633,30.672
4769.797,10.202,10.724,31.704
4770.897,13.080,10.830,32.198
4771.995,9.369,10.999,32.233
4773.095,11.007,11.128,32.257
4774.193,10.329,11.104,32.638
4775.292,9.646,11.230,32.903
4776.393,11.937,11.235,33.578
4777.492,10.379,10.916,33.767
4778.593,10.319,10.600,33.732
4779.693,9.249,10.477,34.305
4780.795,9.296,10.369,34.158
4781.895,11.993,10.307,33.264
4782.995,12.769,10.439,32.790
4784.098,12.095,10.462,33.475
4785.198,12.126,10.410,32.861
4786.302,12.874,10.478,31.788
4787.403,11.607,10.705,31.142
4788.507,12.142,10.867,30.636
4789.608,11.047,10.870,31.164
4790.710,12.299,10.983,31.159
4791.815,12.374,11.169,31.768
4792.917,9.499,11.168,31.961
4794.022,12.481,10.939,31.150
4795.125,11.286,11.064,31.383
4796.231,11.448,11.184,33.016
4797.334,11.637,11.105,33.190
4798.438,10.953,10.847,33.123
4799.545,10.149,10.649,32.374
4800.649,11.038,10.711,31.236
4801.756,10.412,10.708,31.304
4802.860,9.881,10.975,32.223
4803.968,10.489,11.243,32.736
4805.073,11.189,11.315,31.998
4806.178,12.191,11.198,31.275
4807.287,13.565,11.045,31.073
4808.393,12.374,11.002,30.694
4809.501,8.392,10.615,30.589
4810.608,8.258,9.961,30.811
4811.717,11.104,9.570,31.405
4812.824,9.543,9.595,31.295
4813.931,10.489,9.743,30.881
4815.041,11.900,10.199,31.111
4816.149,9.984,10.890,31.839
4817.260,9.532,11.151,32.824
4818.368,11.778,11.169,33.132
4819.479,11.845,11.094,32.692
4820.588,11.941,10.738,32.929
4821.697,11.164,10.559,33.099
4822.809,10.806,10.601,31.720
4823.918,11.769,10.747,31.187
4825.030,12.242,10.621,30.860
4826.140,9.713,10.357,30.949
4827.253,9.542,10.558,31.913
4828.364,10.448,10.952,32.028
4829.477,12.458,10.975,31.795
4830.588,12.800,10.940,31.641
4831.699,11.467,11.007,31.204
4832.814,10.284,11.085,31.368
4833.925,9.884,10.987,31.753
4835.040,11.168,10.655,31.562
4836.152,10.545,10.589,31.917
4837.268,9.200,10.554,31.560
4838.380,11.400,10.420,31.460
4839.493,10.187,10.371,31.559
4840.609,10.908,10.540,30.949
4841.723,9.770,10.440,30.551
4842.840,12.753,10.411,30.314
4843.954,12.501,10.445,30.454
4845.071,11.315,10.557,30.251
4846.185,11.432,10.662,31.188
4847.300,10.977,10.673,31.640
4848.418,10.368,10.868,30.919
4849.533,8.469,10.621,30.617
4850.652,8.753,10.144,30.184
4851.767,11.219,10.158,30.736
4852.886,9.956,10.571,31.039
4854.003,10.469,10.645,30.328
4855.119,11.122,10.972,29.196
4856.239,11.367,11.198,27.775
4857.356,11.036,11.187,26.930
4858.476,9.447,11.050,26.981
4859.594,12.073,10.842,26.248
4860.714,12.657,10.522,24.046
4861.833,10.625,10.218,21.631
4862.951,10.449,9.968,21.028
4864.072,9.101,9.714,22.549
4865.191,10.558,9.684,24.890
4866.313,11.964,9.913,26.587
4867.433,11.055,10.131,27.904
4868.555,11.817,10.385,28.550
4869.675,11.725,10.684,28.758
4870.796,10.022,10.954,28.183
4871.919,8.551,10.948,26.564
4873.039,13.341,10.686,25.078
4874.163,12.048,10.477,25.660
4875.284,11.549,10.315,27.567
4876.409,10.721,10.540,28.761
4877.531,11.610,10.582,28.818
4878.653,9.140,10.462,28.646
4879.778,9.614,10.435,29.095
4880.900,11.082,10.458,29.461
4882.026,11.586,10.238,29.261
4883.149,9.275,9.995,29.219
4884.275,10.381,9.825,29.178
4885.398,9.765,9.682,28.927
4886.522,10.379,9.700,28.200
4887.649,10.928,10.068,27.626
4888.774,10.224,10.338,27.722
4889.901,10.886,10.285,27.935
4891.026,10.968,10.205,26.793
4892.154,11.133,10.096,25.787
4893.279,10.644,9.796,26.696
4894.405,8.461,9.365,28.675
4895.533,8.853,9.242,30.737
4896.660,8.779,8.947,31.312
4897.789,8.011,8.889,31.158
4898.916,9.715,9.101,30.477
4900.045,9.677,9.276,29.636
4901.172,8.904,9.257,29.229
4902.300,8.904,9.431,29.012
4903.430,9.890,9.458,28.912
4904.558,8.539,9.203,29.025
4905.689,9.105,9.004,29.675
4906.818,10.929,9.103,30.550
4907.950,9.226,9.314,30.460
4909.079,9.419,9.348,29.593
4910.208,10.166,9.708,28.669
4911.340,10.613,9.721,28.042
4912.470,9.247,9.800,27.808
4913.603,8.162,10.207,28.626
4914.733,8.788,10.443,29.513
4915.867,11.737,10.689,29.689
4916.997,11.363,10.763,29.916
4918.131,10.046,10.758,29.313
4919.263,10.300,10.633,27.316
4920.394,9.087,10.408,25.295
4921.529,10.003,10.194,24.154
4922.661,9.938,9.800,25.122
4923.796,10.279,9.390,26.994
4924.929,10.302,9.058,27.638
4926.065,9.413,9.041,27.899
4927.198,10.105,9.398,28.319
4928.331,8.893,9.819,28.663
4929.468,7.287,9.909,29.111
4930.602,7.928,9.804,29.600
4931.739,9.299,9.724,29.501
4932.873,10.191,9.585,29.360
4934.011,8.584,9.415,28.090
4935.146,9.918,9.371,27.194
4936.281,7.983,9.089,27.849
4937.420,8.208,8.613,27.575
4938.556,8.386,8.417,27.358
4939.694,9.196,9.589,26.352
4940.831,11.914,12.338,26.158
4941.970,16.281,14.998,27.563
4943.107,15.034,14.933,28.697
4944.244,13.672,12.139,29.102
4945.384,9.277,9.491,29.204
4946.522,7.002,8.367,29.510
4947.663,8.883,8.435,28.990
4948.801,8.469,8.745,29.625
4949.942,8.303,9.032,30.218
4951.081,8.995,9.330,29.599
4952.220,7.695,9.488,29.843
4953.362,7.466,9.388,29.952
4954.501,10.147,9.119,29.108
4955.644,9.108,8.970,29.467
4956.784,8.875,9.163,28.341
4957.927,9.275,9.522,25.624
4959.067,9.604,9.971,24.921
4960.208,9.488,10.281,26.643
4961.352,10.972,10.366,28.581
4962.493,10.223,10.350,29.362
4963.638,10.379,10.198,29.231
4964.779,11.673,10.405,29.204
4965.924,11.246,10.549,29.001
4967.067,11.577,10.737,28.541
4968.209,10.624,10.966,28.477
4969.355,12.321,10.904,28.445
4970.498,10.487,10.944,28.413
4971.644,9.548,10.794,28.475
4972.788,10.454,10.587,28.980
4973.935,10.614,10.424,29.968
4975.079,10.521,10.336,29.977
4976.224,7.918,10.343,30.116
4977.371,10.499,10.427,30.562
4978.516,10.751,10.450,29.979
4979.664,10.296,10.330,29.527
4980.810,9.770,10.050,29.860
4981.958,10.143,9.898,29.939
4983.104,8.555,10.224,29.142
4984.251,9.390,10.548,27.320
4985.400,10.880,10.650,26.963
4986.547,11.658,10.710,27.907
4987.697,11.415,10.677,29.084
4988.844,10.072,10.300,30.036
4989.995,10.260,9.554,29.842
4991.143,8.969,9.161,28.989
4992.291,9.598,9.145,28.722
4993.442,11.257,9.300,28.206
4994.591,9.613,9.616,28.125
4995.743,11.312,9.926,28.522
4996.892,10.717,9.919,28.672
4998.044,10.235,9.952,28.695
4999.194,10.037,10.288,28.297
5000.344,10.640,10.304,27.690
5001.497,10.006,10.268,27.277
5002.648,9.960,10.362,26.806
5003.801,10.720,10.218,26.106
5004.952,9.480,10.212,26.089
5006.106,9.880,10.636,25.899
5007.258,10.833,10.746,25.033
5008.413,11.553,10.632,25.041
5009.565,13.616,10.494,25.908
5010.717,11.878,10.205,27.218
5011.873,10.126,10.195,27.277
5013.026,11.191,10.284,26.115
5014.182,10.080,10.217,25.424
5015.335,10.294,10.031,24.934
5016.492,9.835,9.969,25.032
5017.646,10.096,10.136,25.188
5018.800,9.626,10.126,24.812
5019.958,10.455,10.232,24.887
5021.112,9.674,10.439,25.570
5022.270,10.662,10.670,25.526
5023.426,11.122,10.819,25.390
5024.584,8.635,10.740,26.134
5025.740,11.135,10.389,26.491
5026.896,8.823,10.210,26.541
5028.055,10.358,10.090,25.930
5029.212,9.821,9.945,25.532
5030.372,11.373,10.005,25.874
5031.529,13.731,10.514,26.639
5032.689,11.761,10.880,26.875
5033.847,9.460,10.765,27.662
5035.005,9.193,10.565,27.679
5036.166,9.991,10.465,26.554
5037.325,12.001,10.456,25.320
5038.486,11.017,10.497,25.000
5039.645,8.985,10.476,25.422
5040.807,9.983,10.399,25.185
5041.967,9.121,10.417,23.311
5043.127,9.952,10.417,22.925
5044.290,11.464,10.339,24.655
5045.450,10.229,10.334,26.204
5046.614,9.466,10.384,27.222
5047.775,10.817,10.233,27.582
5048.939,10.689,10.105,26.766
5050.100,9.332,10.006,25.705
5051.262,8.999,10.059,25.169
5052.427,8.008,10.510,25.453
5053.589,8.076,10.836,26.038
5054.754,9.966,10.807,26.312
5055.917,8.240,10.833,27.112
5057.083,8.092,10.590,27.118
5058.247,11.794,10.155,26.648
5059.410,11.673,10.276,26.955
5060.577,10.182,10.417,27.132
5061.741,10.422,10.538,26.927
5062.908,11.731,10.658,27.272
5064.073,10.560,10.808,27.286
5065.241,11.392,10.885,26.602
5066.406,11.451,10.789,25.640
5067.572,10.410,10.885,25.445
5068.740,10.653,10.881,26.272
5069.906,9.881,10.666,26.160
5071.075,10.249,10.413,26.770
5072.242,9.813,10.221,27.017
5073.412,9.672,10.064,26.157
5074.579,10.595,10.197,25.638
5075.746,10.264,10.236,25.759
5076.917,9.521,10.073,25.955
5078.084,8.242,9.888,26.822
5079.255,8.474,9.904,26.441
5080.424,10.348,10.139,25.076
5081.595,10.551,10.260,24.303
5082.764,11.220,10.340,25.115
5083.934,10.414,10.388,26.636
5085.106,10.028,10.370,26.478
5086.276,10.064,10.269,27.284
5087.449,9.207,10.124,28.150
5088.619,10.850,10.082,27.750
5089.793,8.529,10.390,27.281
5090.964,11.139,10.734,26.489
5092.135,9.258,10.986,26.025
5093.309,12.241,11.052,26.309
5094.481,9.427,10.900,26.868
5095.655,11.556,11.080,26.787
5096.828,12.468,11.106,26.220
5098.003,10.664,11.012,26.046
5099.176,9.970,10.827,24.669
5100.352,11.363,10.571,24.200
5101.525,11.086,10.277,25.135
5102.699,10.312,9.844,25.860
5103.875,13.391,9.976,25.937
5105.049,8.751,10.391,26.774
5106.227,9.968,10.778,26.065
5107.401,9.800,11.015,25.525
5108.579,10.039,11.080,24.931
5109.754,11.757,10.959,24.007
5110.930,10.633,10.657,24.530
5112.108,10.751,10.524,24.886
5113.284,10.090,10.467,25.453
5114.463,12.002,10.456,25.518
5115.640,10.221,10.669,25.640
5116.820,10.067,10.651,26.189
5117.997,11.041,10.581,26.257
5119.174,10.357,10.451,26.673
5120.355,9.961,10.630,26.548
5121.533,11.381,11.062,25.824
5122.714,11.486,11.093,25.044
5123.892,10.122,10.929,24.514
5125.074,10.992,10.847,23.886
5126.253,10.810,10.798,23.999
5127.432,10.489,11.044,23.750
5128.614,11.683,11.432,23.390
5129.794,11.925,11.373,23.571
5130.977,12.085,11.396,23.626
5132.157,12.635,11.229,23.915
5133.341,12.403,11.122,24.182
5134.522,11.039,11.114,24.249
5135.703,11.306,11.095,24.603
5136.887,11.514,11.039,24.695
5138.069,10.635,11.041,24.404
5139.254,9.273,10.946,23.466
5140.436,9.077,10.796,22.931
5141.621,12.630,10.695,23.375
5142.804,9.351,10.662,23.678
5143.987,11.630,10.628,23.736
5145.174,10.804,10.626,24.263
5146.357,9.928,10.761,24.248
5147.544,11.494,10.838,23.770
5148.728,9.463,10.856,23.804
5149.915,10.041,10.811,24.807
5151.100,11.024,10.637,25.139
5152.285,10.311,10.621,24.760
5153.473,10.266,10.371,24.568
5154.659,10.750,10.119,24.924
5155.847,9.721,9.993,25.035
5157.034,11.563,9.954,24.795
5158.223,11.024,9.952,24.722
5159.409,10.682,9.999,25.067
5160.596,9.584,10.275,25.219
5161.786,10.673,10.117,25.028
5162.974,12.560,9.855,24.469
5164.164,10.428,10.014,23.974
5165.352,10.418,10.436,23.729
5166.544,10.166,10.704,22.378
5167.732,9.147,10.940,19.835
5168.921,10.640,10.868,18.497
5170.113,10.574,10.684,19.456
5171.302,10.481,10.690,20.698
5172.495,10.041,10.804,19.768
5173.685,10.664,10.672,17.836
5174.878,11.605,10.569,18.509
5176.068,9.638,10.544,21.238
5177.259,9.861,10.564,23.356
5178.453,12.130,10.512,24.078
5179.644,9.815,10.279,24.206
5180.838,8.604,10.064,24.403
5182.030,10.863,10.068,23.541
5183.225,11.425,10.233,20.935
5184.418,11.465,10.287,17.860
5185.610,10.774,10.187,17.551
5186.806,9.382,10.208,20.037
5187.999,9.743,10.317,23.093
5189.196,11.036,10.550,24.396
5190.389,11.769,10.792,24.165
5191.586,10.501,10.817,23.525
5192.781,10.469,10.808,22.474
5193.978,12.294,11.113,21.898
5195.173,11.226,10.860,22.521
5196.368,9.993,10.573,22.743
5197.566,10.463,10.507,22.689
5198.762,10.455,10.579,24.151
5199.961,11.175,10.760,25.336
5201.157,12.636,11.031,25.462
5202.357,9.956,10.828,25.539
5203.553,8.915,10.975,25.174
5204.750,10.428,10.837,24.739
5205.951,9.770,10.652,23.255
5207.148,10.097,10.796,22.212
5208.349,9.868,10.910,22.238
5209.547,10.308,10.747,22.566
5210.748,11.999,10.846,23.155
5211.947,10.670,10.753,24.561
5213.146,9.402,10.641,24.763
5214.348,10.582,10.624,23.952
5215.548,11.325,10.370,23.644
5216.751,10.150,10.336,23.172
5217.951,10.392,10.184,22.855
5219.154,12.125,10.085,22.983
5220.355,11.264,10.250,23.683
5221.556,10.441,10.517,24.808
5222.760,10.519,10.561,24.761
5223.961,10.900,10.801,24.567
5225.166,11.343,10.830,24.399
5226.368,10.283,10.751,23.671
5227.573,8.987,10.546,21.885
5228.776,10.909,10.329,20.827
5229.978,11.337,10.401,22.191
5231.184,11.521,10.443,23.739
5232.388,10.730,10.330,24.125
5233.594,10.811,10.433,23.343
5234.798,10.886,10.553,22.447
5236.006,10.685,10.475,22.538
5237.210,10.880,10.434,23.378
5238.415,9.406,10.492,24.500
5239.623,10.806,10.500,25.613
5240.828,11.544,10.741,25.480
5242.037,9.803,10.851,24.607
5243.243,11.505,10.679,23.992
5244.452,12.042,10.746,22.980
5245.658,11.777,10.911,23.417
5246.865,11.328,10.919,24.165
5248.075,11.336,11.053,24.140
5249.282,10.826,11.134,23.936
5250.493,10.108,11.023,23.967
5251.701,12.163,10.963,23.614
5252.912,12.427,10.825,23.271
5254.120,12.931,10.759,23.543
5255.329,11.787,10.829,23.968
5256.541,10.528,10.800,24.612
5257.750,11.632,10.628,25.250
5258.962,11.592,10.633,25.256
5260.172,13.043,10.783,24.580
5261.385,12.328,10.815,24.000
5262.595,10.864,10.906,23.319
5263.806,12.878,11.067,21.474
5265.020,12.049,11.100,20.698
5266.231,10.378,10.922,20.051
5267.446,10.442,10.969,19.856
5268.657,11.355,10.786,20.676
5269.872,11.232,10.741,20.599
5271.085,10.182,10.742,19.898
5272.297,10.298,10.732,20.434
5273.513,10.950,10.947,21.902
5274.726,9.987,10.851,22.963
5275.942,9.823,10.793,23.443
5277.156,11.475,10.656,23.590
5278.373,11.379,10.581,23.802
5279.587,10.953,10.629,23.961
5280.805,10.637,10.562,24.096
5282.020,12.637,10.516,23.281
5283.235,11.518,10.433,22.181
5284.453,8.616,10.604,21.929
5285.669,11.485,10.809,22.255
5286.888,10.809,10.812,23.535
5288.104,10.650,10.724,23.947
5289.323,10.899,10.403,24.017
5290.540,10.776,10.193,24.358
5291.757,11.340,10.008,24.453
5292.977,9.343,10.036,24.824
5294.195,10.586,10.260,24.772
5295.416,10.414,10.310,24.349
5296.634,10.933,10.489,23.791
5297.856,9.926,10.594,23.105
5299.074,11.703,10.511,22.080
5300.293,11.545,10.367,22.892
5301.516,11.672,10.343,23.646
5302.735,10.804,10.536,23.348
5303.958,11.933,10.936,23.588
5305.178,12.853,11.015,24.294
5306.402,12.485,11.001,24.281
5307.622,9.430,10.936,24.469
5308.843,11.658,10.782,24.315
5310.067,11.190,10.633,23.598
5311.289,12.207,10.433,23.752
5312.514,12.150,10.216,24.308
5313.736,9.014,10.058,24.354
5314.961,8.144,9.903,24.335
5316.184,9.913,9.873,23.744
5317.407,11.005,10.217,22.760
5318.633,10.853,10.459,22.888
5319.857,9.781,10.574,23.290
5321.083,11.344,10.503,23.838
5322.308,9.894,10.526,23.795
5323.535,12.311,10.748,23.656
5324.760,10.662,10.803,23.029
5325.985,12.001,10.603,22.235
5327.213,9.670,10.638,22.587
5328.438,12.777,10.600,21.033
5329.667,11.096,10.466,19.273
5330.893,11.234,10.462,20.531
5332.122,11.975,10.661,22.571
5333.349,12.004,10.804,23.216
5334.576,9.325,10.901,23.328
5335.806,10.945,10.898,23.526
5337.033,10.468,10.813,23.629
5338.264,8.786,10.684,23.690
5339.492,9.386,10.569,22.998
5340.724,10.921,10.673,22.726
5341.952,10.450,10.544,21.944
5343.181,10.661,10.491,21.740
5344.413,11.972,10.598,22.977
5345.643,12.069,10.725,23.449
5346.875,9.668,10.794,22.812
5348.105,11.399,10.811,22.556
5349.339,10.704,10.612,22.727
5350.569,11.566,10.317,22.948
5351.800,9.382,10.242,23.494
5353.034,9.543,10.391,23.526
5354.266,10.938,10.388,23.312
5355.500,10.514,10.352,23.478
5356.732,10.454,10.196,24.196
5357.968,11.038,10.154,24.674
5359.200,10.966,10.188,23.969
5360.433,12.237,10.204,23.587
5361.669,10.989,10.259,23.688
5362.903,11.614,10.281,22.961
5364.139,12.536,10.375,22.079
5365.373,10.760,10.421,21.917
5366.611,11.103,10.433,21.768
5367.845,9.973,10.360,21.506
5369.080,9.951,10.174,21.451
5370.318,10.998,10.575,21.518
5371.554,10.342,10.586,20.701
5372.792,10.137,10.525,20.367
5374.028,11.209,10.584,21.692
5375.268,11.248,10.693,22.916
5376.504,10.973,10.809,23.524
5377.744,10.380,10.893,23.080
5378.981,9.708,10.795,22.807
5380.218,10.514,10.691,22.817
5381.459,11.042,10.572,22.186
5382.697,10.777,10.373,21.661
5383.938,10.790,10.158,21.395
5385.177,10.366,9.967,21.577
5386.419,9.075,10.028,22.299
5387.658,9.181,10.197,22.920
5388.897,10.071,10.377,22.422
5390.140,11.268,10.503,21.850
5391.380,13.568,10.483,21.439
5392.623,9.979,10.430,21.441
5393.864,11.304,10.431,22.121
5395.108,10.845,10.450,22.250
5396.349,11.742,10.472,22.202
5397.590,9.200,10.459,20.811
5398.835,11.175,10.361,20.693
5400.077,10.187,10.352,20.568
5401.322,11.276,10.379,20.755
5402.565,10.702,10.471,21.348
5403.810,9.742,10.637,21.220
5405.054,10.670,10.739,20.555
5406.297,10.825,10.626,19.772
5407.544,10.994,10.662,19.821
5408.788,9.700,10.750,20.549
5410.035,10.925,10.612,21.163
5411.280,9.840,10.471,20.931
5412.527,11.396,10.496,20.967
5413.773,10.864,10.407,21.304
5415.018,10.341,10.224,21.051
5416.267,9.227,10.298,20.860
5417.513,12.101,10.393,21.010
5418.762,11.114,10.411,21.514
5420.008,10.453,10.358,21.849
5421.258,9.901,10.240,21.712
5422.505,9.408,10.282,21.745
5423.753,10.543,9.960,21.494
5425.004,9.622,9.837,21.064
5426.252,9.278,9.918,20.736
5427.503,10.988,9.964,21.530
5428.752,11.566,10.069,22.155
5430.003,10.859,10.225,21.063
5431.253,10.522,10.353,20.774
5432.502,10.900,10.446,21.020
5433.755,12.606,10.462,21.031
5435.005,10.796,10.439,20.808
5436.258,9.590,10.542,20.893
5437.509,11.778,10.776,21.414
5438.763,10.544,10.661,21.489
5440.014,10.574,10.657,21.904
5441.265,12.503,10.702,22.201
5442.520,9.783,10.609,22.114
5443.772,10.590,10.544,22.681
5445.027,10.807,10.282,22.225
5446.280,11.343,10.272,21.467
5447.536,8.868,10.401,20.711
5448.789,12.135,10.362,20.200
5450.043,11.050,10.208,21.149
5451.299,11.637,10.292,22.183
5452.553,10.572,10.186,22.433
5453.811,10.169,10.214,22.289
5455.065,11.008,10.314,21.642
5456.323,10.250,10.440,20.522
5457.578,9.585,10.610,20.132
5458.834,11.151,10.781,21.872
5460.093,11.577,10.840,27.043
5461.349,12.092,10.885,37.040
5462.608,10.110,10.540,42.405
5463.865,7.652,10.282,35.961
5465.125,10.515,10.358,26.957
5466.382,11.252,10.173,23.231
5467.640,10.011,10.211,22.747
5468.900,9.648,10.497,22.776
5470.159,10.830,10.422,22.498
5471.420,10.698,10.253,22.382
5472.679,10.308,10.262,22.082
5473.941,9.891,10.082,22.016
5475.200,10.641,10.103,21.720
5476.463,11.262,10.272,21.097
5477.722,10.981,10.251,20.483
5478.982,10.529,10.268,20.312
5480.246,10.680,10.443,21.183
5481.507,9.999,10.368,21.815
5482.771,9.717,10.285,22.033
5484.032,9.195,10.450,22.302
5485.297,8.973,10.473,22.790
5486.558,12.530,10.465,22.921
5487.821,10.933,10.572,22.232
5489.086,9.787,10.489,21.509
5490.349,10.488,10.251,20.907
5491.615,9.297,10.091,21.197
5492.878,9.902,10.022,21.848
5494.145,10.208,9.971,21.710
5495.409,10.077,9.962,21.309
5496.673,11.625,10.114,21.264
5497.941,8.958,10.229,21.512
5499.205,9.178,9.940,21.624
5500.473,10.430,9.947,21.635
5501.739,9.631,9.991,21.844
5503.008,10.088,9.817,21.651
5504.274,11.145,10.009,21.255
5505.540,11.524,10.219,21.044
5506.809,10.917,10.069,20.951
5508.076,11.508,9.964,21.195
5509.346,9.841,9.950,21.387
5510.614,8.996,9.876,21.644
5511.884,9.286,9.791,21.551
5513.152,10.265,9.734,20.833
5514.421,10.987,9.695,20.535
5515.692,10.182,9.726,21.633
5516.961,9.231,9.770,21.822
5518.233,10.504,9.725,21.497
5519.503,10.199,9.579,21.708
5520.776,8.271,9.433,22.086
5522.046,7.711,9.269,22.582
5523.316,8.522,9.323,22.252
5524.590,9.010,9.344,21.747
5525.861,8.441,9.071,21.655
